time_s,r_inner_um,r_outer_um,r_mid_um,count,shell_volume_um3,density_per_um3
200.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
200.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
200.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
200.0,150.0,200.0,175.0,16,31939525.311496243,5.009467061253097e-07
200.0,200.0,300.0,250.0,38,114144533.08042914,3.329112571096527e-07
200.0,300.0,500.0,399.99999999999994,118,517315590.2911194,2.281006066985058e-07
200.0,500.0,750.0,625.0,152,1447750614.5292964,1.049904579383787e-07
200.0,750.0,1000.0,875.0,107,2704387675.965212,3.956533338431631e-08
210.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
210.0,50.0,100.00000000000001,75.0,2,9948376.73636768,2.010378228529204e-07
210.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
210.0,150.0,200.0,175.0,17,31939525.311496243,5.322558752581415e-07
210.0,200.0,300.0,250.0,42,114144533.08042914,3.679545473317214e-07
210.0,300.0,500.0,399.99999999999994,101,517315590.2911194,1.9523865488600923e-07
210.0,500.0,750.0,625.0,165,1447750614.5292964,1.1396990499889792e-07
210.0,750.0,1000.0,875.0,109,2704387675.965212,4.030487232607923e-08
220.0,0.0,50.0,25.000000000000004,9,3665191.4291880922,2.455533407703528e-06
220.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
220.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
220.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
220.0,200.0,300.0,250.0,46,114144533.08042914,4.0299783755379007e-07
220.0,300.0,500.0,399.99999999999994,111,517315590.2911194,2.145692147757131e-07
220.0,500.0,750.0,625.0,160,1447750614.5292964,1.1051627151408284e-07
220.0,750.0,1000.0,875.0,98,2704387675.965212,3.623740814638316e-08
230.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
230.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
230.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
230.0,150.0,200.0,175.0,18,31939525.311496243,5.635650443909734e-07
230.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
230.0,300.0,500.0,399.99999999999994,124,517315590.2911194,2.3969894263232813e-07
230.0,500.0,750.0,625.0,158,1447750614.5292964,1.091348181201568e-07
230.0,750.0,1000.0,875.0,88,2704387675.965212,3.2539713437568555e-08
240.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
240.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
240.0,100.00000000000001,150.0,125.0,17,19373154.697137043,8.775029294796398e-07
240.0,150.0,200.0,175.0,11,31939525.311496243,3.4440086046115045e-07
240.0,200.0,300.0,250.0,46,114144533.08042914,4.0299783755379007e-07
240.0,300.0,500.0,399.99999999999994,124,517315590.2911194,2.3969894263232813e-07
240.0,500.0,750.0,625.0,152,1447750614.5292964,1.049904579383787e-07
240.0,750.0,1000.0,875.0,90,2704387675.965212,3.3279252379331474e-08
250.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
250.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
250.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
250.0,150.0,200.0,175.0,15,31939525.311496243,4.6963753699247785e-07
250.0,200.0,300.0,250.0,40,114144533.08042914,3.50432902220687e-07
250.0,300.0,500.0,399.99999999999994,143,517315590.2911194,2.764270064227655e-07
250.0,500.0,750.0,625.0,144,1447750614.5292964,9.946464436267455e-08
250.0,750.0,1000.0,875.0,83,2704387675.965212,3.069086608316125e-08
260.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
260.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
260.0,100.00000000000001,150.0,125.0,11,19373154.697137043,5.677960131927082e-07
260.0,150.0,200.0,175.0,19,31939525.311496243,5.948742135238053e-07
260.0,200.0,300.0,250.0,51,114144533.08042914,4.4680195033137595e-07
260.0,300.0,500.0,399.99999999999994,132,517315590.2911194,2.551633905440913e-07
260.0,500.0,750.0,625.0,137,1447750614.5292964,9.462955748393343e-08
260.0,750.0,1000.0,875.0,101,2704387675.965212,3.734671655902754e-08
270.0,0.0,50.0,25.000000000000004,10,3665191.4291880922,2.72837045300392e-06
270.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
270.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
270.0,150.0,200.0,175.0,11,31939525.311496243,3.4440086046115045e-07
270.0,200.0,300.0,250.0,51,114144533.08042914,4.4680195033137595e-07
270.0,300.0,500.0,399.99999999999994,124,517315590.2911194,2.3969894263232813e-07
270.0,500.0,750.0,625.0,142,1447750614.5292964,9.808319096874852e-08
270.0,750.0,1000.0,875.0,101,2704387675.965212,3.734671655902754e-08
280.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
280.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
280.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
280.0,150.0,200.0,175.0,20,31939525.311496243,6.261833826566372e-07
280.0,200.0,300.0,250.0,54,114144533.08042914,4.730844179979275e-07
280.0,300.0,500.0,399.99999999999994,113,517315590.2911194,2.1843532675365387e-07
280.0,500.0,750.0,625.0,141,1447750614.5292964,9.73924642717855e-08
280.0,750.0,1000.0,875.0,108,2704387675.965212,3.9935102855197775e-08
290.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
290.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
290.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
290.0,150.0,200.0,175.0,23,31939525.311496243,7.201108900551327e-07
290.0,200.0,300.0,250.0,49,114144533.08042914,4.2928030522034163e-07
290.0,300.0,500.0,399.99999999999994,109,517315590.2911194,2.1070310279777232e-07
290.0,500.0,750.0,625.0,155,1447750614.5292964,1.0706263802926775e-07
290.0,750.0,1000.0,875.0,98,2704387675.965212,3.623740814638316e-08
300.0,0.0,50.0,25.000000000000004,6,3665191.4291880922,1.637022271802352e-06
300.0,50.0,100.00000000000001,75.0,7,9948376.73636768,7.036323799852214e-07
300.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
300.0,150.0,200.0,175.0,25,31939525.311496243,7.827292283207964e-07
300.0,200.0,300.0,250.0,50,114144533.08042914,4.380411277758588e-07
300.0,300.0,500.0,399.99999999999994,117,517315590.2911194,2.2616755070953544e-07
300.0,500.0,750.0,625.0,161,1447750614.5292964,1.1120699821104586e-07
300.0,750.0,1000.0,875.0,93,2704387675.965212,3.438856079197586e-08
310.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
310.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
