time_s,z_low_um,z_high_um,z_mid_um,count
150.0,200.0,300.0,250.0,32
150.0,300.0,400.0,350.0,30
150.0,400.0,500.0,450.0,37
150.0,500.0,600.0,550.0,21
150.0,600.0,700.0,650.0,22
150.0,700.0,800.0,750.0,25
150.0,800.0,900.0,850.0,27
150.0,900.0,1000.0,950.0,26
150.0,1000.0,1100.0,1050.0,24
150.0,1100.0,1200.0,1150.0,21
150.0,1200.0,1300.0,1250.0,28
150.0,1300.0,1400.0,1350.0,24
150.0,1400.0,1500.0,1450.0,21
150.0,1500.0,1600.0,1550.0,27
150.0,1600.0,1700.0,1650.0,22
150.0,1700.0,1800.0,1750.0,25
150.0,1800.0,1900.0,1850.0,18
150.0,1900.0,2000.0,1950.0,21
160.0,0.0,100.0,50.0,32
160.0,100.0,200.0,150.0,27
160.0,200.0,300.0,250.0,24
160.0,300.0,400.0,350.0,26
160.0,400.0,500.0,450.0,33
160.0,500.0,600.0,550.0,26
160.0,600.0,700.0,650.0,23
160.0,700.0,800.0,750.0,30
160.0,800.0,900.0,850.0,22
160.0,900.0,1000.0,950.0,32
160.0,1000.0,1100.0,1050.0,18
160.0,1100.0,1200.0,1150.0,24
160.0,1200.0,1300.0,1250.0,28
160.0,1300.0,1400.0,1350.0,21
160.0,1400.0,1500.0,1450.0,20
160.0,1500.0,1600.0,1550.0,29
160.0,1600.0,1700.0,1650.0,21
160.0,1700.0,1800.0,1750.0,22
160.0,1800.0,1900.0,1850.0,26
160.0,1900.0,2000.0,1950.0,16
170.0,0.0,100.0,50.0,28
170.0,100.0,200.0,150.0,29
170.0,200.0,300.0,250.0,21
170.0,300.0,400.0,350.0,34
170.0,400.0,500.0,450.0,27
170.0,500.0,600.0,550.0,25
170.0,600.0,700.0,650.0,34
170.0,700.0,800.0,750.0,27
170.0,800.0,900.0,850.0,25
170.0,900.0,1000.0,950.0,22
170.0,1000.0,1100.0,1050.0,25
170.0,1100.0,1200.0,1150.0,21
170.0,1200.0,1300.0,1250.0,34
170.0,1300.0,1400.0,1350.0,22
170.0,1400.0,1500.0,1450.0,29
170.0,1500.0,1600.0,1550.0,13
170.0,1600.0,1700.0,1650.0,24
170.0,1700.0,1800.0,1750.0,24
170.0,1800.0,1900.0,1850.0,17
170.0,1900.0,2000.0,1950.0,19
180.0,0.0,100.0,50.0,29
180.0,100.0,200.0,150.0,28
180.0,200.0,300.0,250.0,29
180.0,300.0,400.0,350.0,20
180.0,400.0,500.0,450.0,35
180.0,500.0,600.0,550.0,27
180.0,600.0,700.0,650.0,21
180.0,700.0,800.0,750.0,37
180.0,800.0,900.0,850.0,29
180.0,900.0,1000.0,950.0,20
180.0,1000.0,1100.0,1050.0,16
180.0,1100.0,1200.0,1150.0,23
180.0,1200.0,1300.0,1250.0,35
180.0,1300.0,1400.0,1350.0,29
180.0,1400.0,1500.0,1450.0,26
180.0,1500.0,1600.0,1550.0,24
180.0,1600.0,1700.0,1650.0,19
180.0,1700.0,1800.0,1750.0,16
180.0,1800.0,1900.0,1850.0,16
180.0,1900.0,2000.0,1950.0,21
190.0,0.0,100.0,50.0,35
190.0,100.0,200.0,150.0,24
190.0,200.0,300.0,250.0,35
190.0,300.0,400.0,350.0,17
190.0,400.0,500.0,450.0,28
190.0,500.0,600.0,550.0,29
190.0,600.0,700.0,650.0,37
190.0,700.0,800.0,750.0,20
190.0,800.0,900.0,850.0,27
190.0,900.0,1000.0,950.0,27
190.0,1000.0,1100.0,1050.0,15
190.0,1100.0,1200.0,1150.0,23
190.0,1200.0,1300.0,1250.0,25
190.0,1300.0,1400.0,1350.0,31
190.0,1400.0,1500.0,1450.0,28
190.0,1500.0,1600.0,1550.0,29
190.0,1600.0,1700.0,1650.0,18
190.0,1700.0,1800.0,1750.0,14
190.0,1800.0,1900.0,1850.0,24
190.0,1900.0,2000.0,1950.0,14
200.0,0.0,100.0,50.0,37
200.0,100.0,200.0,150.0,33
200.0,200.0,300.0,250.0,21
200.0,300.0,400.0,350.0,18
200.0,400.0,500.0,450.0,32
200.0,500.0,600.0,550.0,29
200.0,600.0,700.0,650.0,26
200.0,700.0,800.0,750.0,27
200.0,800.0,900.0,850.0,32
200.0,900.0,1000.0,950.0,22
200.0,1000.0,1100.0,1050.0,19
200.0,1100.0,1200.0,1150.0,24
200.0,1200.0,1300.0,1250.0,25
200.0,1300.0,1400.0,1350.0,29
200.0,1400.0,1500.0,1450.0,22
200.0,1500.0,1600.0,1550.0,23
200.0,1600.0,1700.0,1650.0,26
200.0,1700.0,1800.0,1750.0,23
200.0,1800.0,1900.0,1850.0,13
200.0,1900.0,2000.0,1950.0,19
210.0,0.0,100.0,50.0,39
210.0,100.0,200.0,150.0,28
210.0,200.0,300.0,250.0,33
210.0,300.0,400.0,350.0,22
210.0,400.0,500.0,450.0,24
210.0,500.0,600.0,550.0,20
210.0,600.0,700.0,650.0,25
210.0,700.0,800.0,750.0,29
210.0,800.0,900.0,850.0,31
210.0,900.0,1000.0,950.0,22
210.0,1000.0,1100.0,1050.0,19
210.0,1100.0,1200.0,1150.0,28
210.0,1200.0,1300.0,1250.0,31
210.0,1300.0,1400.0,1350.0,25
210.0,1400.0,1500.0,1450.0,19
210.0,1500.0,1600.0,1550.0,27
210.0,1600.0,1700.0,1650.0,17
210.0,1700.0,1800.0,1750.0,19
210.0,1800.0,1900.0,1850.0,25
210.0,1900.0,2000.0,1950.0,17
220.0,0.0,100.0,50.0,33
220.0,100.0,200.0,150.0,36
220.0,200.0,300.0,250.0,30
220.0,300.0,400.0,350.0,27
220.0,400.0,500.0,450.0,27
220.0,500.0,600.0,550.0,15
220.0,600.0,700.0,650.0,27
220.0,700.0,800.0,750.0,26
220.0,800.0,900.0,850.0,26
220.0,900.0,1000.0,950.0,17
220.0,1000.0,1100.0,1050.0,28
220.0,1100.0,1200.0,1150.0,32
220.0,1200.0,1300.0,1250.0,27
220.0,1300.0,1400.0,1350.0,29
220.0,1400.0,1500.0,1450.0,25
220.0,1500.0,1600.0,1550.0,17
220.0,1600.0,1700.0,1650.0,16
220.0,1700.0,1800.0,1750.0,23
220.0,1800.0,1900.0,1850.0,15
220.0,1900.0,2000.0,1950.0,24
230.0,0.0,100.0,50.0,34
230.0,100.0,200.0,150.0,36
230.0,200.0,300.0,250.0,27
230.0,300.0,400.0,350.0,30
230.0,400.0,500.0,450.0,20
230.0,500.0,600.0,550.0,23
230.0,600.0,700.0,650.0,21
230.0,700.0,800.0,750.0,27
230.0,800.0,900.0,850.0,29
230.0,900.0,1000.0,950.0,20
230.0,1000.0,1100.0,1050.0,25
230.0,1100.0,1200.0,1150.0,29
230.0,1200.0,1300.0,1250.0,29
230.0,1300.0,1400.0,1350.0,22
230.0,1400.0,1500.0,1450.0,30
230.0,1500.0,1600.0,1550.0,17
230.0,1600.0,1700.0,1650.0,19
230.0,1700.0,1800.0,1750.0,20
230.0,1800.0,1900.0,1850.0,21
230.0,1900.0,2000.0,1950.0,21
240.0,0.0,100.0,50.0,33
240.0,100.0,200.0,150.0,31
240.0,200.0,300.0,250.0,28
240.0,300.0,400.0,350.0,26
240.0,400.0,500.0,450.0,30
240.0,500.0,600.0,550.0,24
240.0,600.0,700.0,650.0,20
240.0,700.0,800.0,750.0,21
240.0,800.0,900.0,850.0,27
240.0,900.0,1000.0,950.0,27
240.0,1000.0,1100.0,1050.0,26
240.0,1100.0,1200.0,1150.0,31
240.0,1200.0,1300.0,1250.0,29
240.0,1300.0,1400.0,1350.0,23
240.0,1400.0,1500.0,1450.0,17
240.0,1500.0,1600.0,1550.0,23
240.0,1600.0,1700.0,1650.0,27
240.0,1700.0,1800.0,1750.0,15
240.0,1800.0,1900.0,1850.0,29
240.0,1900.0,2000.0,1950.0,13
250.0,0.0,100.0,50.0,34
250.0,100.0,200.0,150.0,27
250.0,200.0,300.0,250.0,23
250.0,300.0,400.0,350.0,37
250.0,400.0,500.0,450.0,30
250.0,500.0,600.0,550.0,16
250.0,600.0,700.0,650.0,28
250.0,700.0,800.0,750.0,22
250.0,800.0,900.0,850.0,26
250.0,900.0,1000.0,950.0,28
250.0,1000.0,1100.0,1050.0,27
250.0,1100.0,1200.0,1150.0,24
250.0,1200.0,1300.0,1250.0,24
250.0,1300.0,1400.0,1350.0,24
250.0,1400.0,1500.0,1450.0,31
250.0,1500.0,1600.0,1550.0,19
250.0,1600.0,1700.0,1650.0,21
250.0,1700.0,1800.0,1750.0,25
250.0,1800.0,1900.0,1850.0,17
250.0,1900.0,2000.0,1950.0,17
260.0,0.0,100.0,50.0,18
260.0,100.0,200.0,150.0,42
260.0,200.0,300.0,250.0,25
260.0,300.0,400.0,350.0,28
260.0,400.0,500.0,450.0,30
260.0,500.0,600.0,550.0,30
260.0,600.0,700.0,650.0,26
260.0,700.0,800.0,750.0,26
260.0,800.0,900.0,850.0,23
260.0,900.0,1000.0,950.0,21
260.0,1000.0,1100.0,1050.0,30
260.0,1100.0,1200.0,1150.0,26
260.0,1200.0,1300.0,1250.0,24
260.0,1300.0,1400.0,1350.0,24
260.0,1400.0,1500.0,1450.0,25
260.0,1500.0,1600.0,1550.0,26
260.0,1600.0,1700.0,1650.0,25
260.0,1700.0,1800.0,1750.0,14
260.0,1800.0,1900.0,1850.0,17
260.0,1900.0,2000.0,1950.0,20
270.0,0.0,100.0,50.0,28
270.0,100.0,200.0,150.0,25
270.0,200.0,300.0,250.0,29
270.0,300.0,400.0,350.0,32
270.0,400.0,500.0,450.0,28
270.0,500.0,600.0,550.0,37
270.0,600.0,700.0,650.0,23
270.0,700.0,800.0,750.0,31
270.0,800.0,900.0,850.0,19
270.0,900.0,1000.0,950.0,24
270.0,1000.0,1100.0,1050.0,21
270.0,1100.0,1200.0,1150.0,27
270.0,1200.0,1300.0,1250.0,20
270.0,1300.0,1400.0,1350.0,25
270.0,1400.0,1500.0,1450.0,29
270.0,1500.0,1600.0,1550.0,17
270.0,1600.0,1700.0,1650.0,30
270.0,1700.0,1800.0,1750.0,14
270.0,1800.0,1900.0,1850.0,19
270.0,1900.0,2000.0,1950.0,22
280.0,0.0,100.0,50.0,26
280.0,100.0,200.0,150.0,27
280.0,200.0,300.0,250.0,23
280.0,300.0,400.0,350.0,35
280.0,400.0,500.0,450.0,34
280.0,500.0,600.0,550.0,31
280.0,600.0,700.0,650.0,32
280.0,700.0,800.0,750.0,23
280.0,800.0,900.0,850.0,22
280.0,900.0,1000.0,950.0,19
280.0,1000.0,1100.0,1050.0,28
280.0,1100.0,1200.0,1150.0,20
280.0,1200.0,1300.0,1250.0,25
280.0,1300.0,1400.0,1350.0,26
280.0,1400.0,1500.0,1450.0,26
280.0,1500.0,1600.0,1550.0,19
280.0,1600.0,1700.0,1650.0,23
280.0,1700.0,1800.0,1750.0,22
280.0,1800.0,1900.0,1850.0,19
280.0,1900.0,2000.0,1950.0,20
290.0,0.0,100.0,50.0,20
290.0,100.0,200.0,150.0,27
290.0,200.0,300.0,250.0,33
290.0,300.0,400.0,350.0,30
290.0,400.0,500.0,450.0,32
290.0,500.0,600.0,550.0,41
290.0,600.0,700.0,650.0,23
290.0,700.0,800.0,750.0,21
290.0,800.0,900.0,850.0,26
290.0,900.0,1000.0,950.0,23
290.0,1000.0,1100.0,1050.0,21
290.0,1100.0,1200.0,1150.0,23
290.0,1200.0,1300.0,1250.0,20
290.0,1300.0,1400.0,1350.0,29
290.0,1400.0,1500.0,1450.0,25
290.0,1500.0,1600.0,1550.0,18
290.0,1600.0,1700.0,1650.0,29
290.0,1700.0,1800.0,1750.0,12
290.0,1800.0,1900.0,1850.0,23
290.0,1900.0,2000.0,1950.0,24
300.0,0.0,100.0,50.0,28
300.0,100.0,200.0,150.0,30
300.0,200.0,300.0,250.0,20
300.0,300.0,400.0,350.0,36
300.0,400.0,500.0,450.0,34
300.0,500.0,600.0,550.0,30
300.0,600.0,700.0,650.0,25
300.0,700.0,800.0,750.0,20
300.0,800.0,900.0,850.0,27
300.0,900.0,1000.0,950.0,23
300.0,1000.0,1100.0,1050.0,26
300.0,1100.0,1200.0,1150.0,19
300.0,1200.0,1300.0,1250.0,18
300.0,1300.0,1400.0,1350.0,22
300.0,1400.0,1500.0,1450.0,30
300.0,1500.0,1600.0,1550.0,26
300.0,1600.0,1700.0,1650.0,20
300.0,1700.0,1800.0,1750.0,22
300.0,1800.0,1900.0,1850.0,21
300.0,1900.0,2000.0,1950.0,23
310.0,0.0,100.0,50.0,33
310.0,100.0,200.0,150.0,26
310.0,200.0,300.0,250.0,24
310.0,300.0,400.0,350.0,36
310.0,400.0,500.0,450.0,32
310.0,500.0,600.0,550.0,28
310.0,600.0,700.0,650.0,24
310.0,700.0,800.0,750.0,23
310.0,800.0,900.0,850.0,26
310.0,900.0,1000.0,950.0,24
310.0,1000.0,1100.0,1050.0,19
310.0,1100.0,1200.0,1150.0,19
310.0,1200.0,1300.0,1250.0,22
310.0,1300.0,1400.0,1350.0,26
310.0,1400.0,1500.0,1450.0,27
310.0,1500.0,1600.0,1550.0,26
310.0,1600.0,1700.0,1650.0,26
310.0,1700.0,1800.0,1750.0,17
310.0,1800.0,1900.0,1850.0,25
310.0,1900.0,2000.0,1950.0,17
320.0,0.0,100.0,50.0,36
320.0,100.0,200.0,150.0,24
320.0,200.0,300.0,250.0,38
320.0,300.0,400.0,350.0,22
320.0,400.0,500.0,450.0,28
320.0,500.0,600.0,550.0,28
320.0,600.0,700.0,650.0,28
320.0,700.0,800.0,750.0,16
320.0,800.0,900.0,850.0,32
320.0,900.0,1000.0,950.0,24
320.0,1000.0,1100.0,1050.0,18
320.0,1100.0,1200.0,1150.0,22
320.0,1200.0,1300.0,1250.0,21
320.0,1300.0,1400.0,1350.0,27
320.0,1400.0,1500.0,1450.0,27
320.0,1500.0,1600.0,1550.0,23
320.0,1600.0,1700.0,1650.0,23
320.0,1700.0,1800.0,1750.0,25
320.0,1800.0,1900.0,1850.0,18
320.0,1900.0,2000.0,1950.0,20
330.0,0.0,100.0,50.0,23
330.0,100.0,200.0,150.0,36
330.0,200.0,300.0,250.0,37
330.0,300.0,400.0,350.0,31
330.0,400.0,500.0,450.0,21
330.0,500.0,600.0,550.0,19
330.0,600.0,700.0,650.0,33
330.0,700.0,800.0,750.0,27
330.0,800.0,900.0,850.0,28
330.0,900.0,1000.0,950.0,16
330.0,1000.0,1100.0,1050.0,16
330.0,1100.0,1200.0,1150.0,23
330.0,1200.0,1300.0,1250.0,25
330.0,1300.0,1400.0,1350.0,27
330.0,1400.0,1500.0,1450.0,22
330.0,1500.0,1600.0,1550.0,29
330.0,1600.0,1700.0,1650.0,23
330.0,1700.0,1800.0,1750.0,29
330.0,1800.0,1900.0,1850.0,13
330.0,1900.0,2000.0,1950.0,22
340.0,0.0,100.0,50.0,35
340.0,100.0,200.0,150.0,26
340.0,200.0,300.0,250.0,34
340.0,300.0,400.0,350.0,20
340.0,400.0,500.0,450.0,38
340.0,500.0,600.0,550.0,20
340.0,600.0,700.0,650.0,28
340.0,700.0,800.0,750.0,27
340.0,800.0,900.0,850.0,23
340.0,900.0,1000.0,950.0,20
340.0,1000.0,1100.0,1050.0,18
340.0,1100.0,1200.0,1150.0,18
340.0,1200.0,1300.0,1250.0,24
340.0,1300.0,1400.0,1350.0,28
340.0,1400.0,1500.0,1450.0,26
340.0,1500.0,1600.0,1550.0,26
340.0,1600.0,1700.0,1650.0,20
340.0,1700.0,1800.0,1750.0,28
340.0,1800.0,1900.0,1850.0,24
340.0,1900.0,2000.0,1950.0,17
350.0,0.0,100.0,50.0,34
350.0,100.0,200.0,150.0,28
350.0,200.0,300.0,250.0,25
350.0,300.0,400.0,350.0,31
350.0,400.0,500.0,450.0,34
350.0,500.0,600.0,550.0,22
350.0,600.0,700.0,650.0,26
350.0,700.0,800.0,750.0,31
350.0,800.0,900.0,850.0,19
350.0,900.0,1000.0,950.0,21
350.0,1000.0,1100.0,1050.0,13
350.0,1100.0,1200.0,1150.0,21
350.0,1200.0,1300.0,1250.0,21
