time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
250.0,4.166666666666667,500,483,17,38,0.076,0.35471191062813273,0.10404631196074028,0.3498865312308629,0.4873727472144661,749.961742012921,767.4020216304232,0.0005439414045954411,998.5974132837292,960.6330253745825,990.6194949372095,469.35326503316406,1.421957557531756e-12
260.0,4.333333333333333,500,485,15,36,0.072,0.3586292861569336,0.10947535438428868,0.3502864357060796,0.48774340787681547,748.3990072435352,738.5238060997658,0.0005617406495248956,992.006016792394,961.880883461893,991.2598866588754,465.7439682443697,1.479166992635747e-12
270.0,4.5,500,474,26,38,0.076,0.36526128489655163,0.10551462913753273,0.35149332237836783,0.48482022225557664,753.0208260555697,752.039100842755,0.0005335530542505003,985.6455194422045,966.9978285051216,992.1798231748888,463.62682151044874,1.5362512006835252e-12
280.0,4.666666666666667,500,484,16,27,0.054,0.3674918665408444,0.10734771443117008,0.3517030933235744,0.4801762734417022,760.1834458526944,760.6163074012449,0.0004928318510092566,986.5235692179714,969.0809595956202,989.401199801791,465.80785280150724,1.593652148285487e-12
290.0,4.833333333333333,500,487,13,30,0.06,0.3555184939570817,0.1063134737839771,0.34997143587517554,0.4782291758545757,756.1459844091762,744.2617947003301,0.00047773072545865023,982.3898330977383,970.4235523323667,988.9924398155906,463.7006185687114,1.6502025886437604e-12
300.0,5.0,500,483,17,24,0.048,0.3602031240028802,0.10466659798905716,0.3507251521339978,0.4769319630757823,757.2197002126064,748.2883636106284,0.00045152552552116894,983.7473969443314,982.4508751907048,987.0688052261785,469.33808560029917,1.7064471715276695e-12
310.0,5.166666666666667,500,478,22,33,0.066,0.35559848044208875,0.10209064251376651,0.3500494747477402,0.47697774834823914,752.2685397481174,745.7975817832252,0.0004667379637412074,982.0645024326924,989.9712861856104,981.0937327721127,467.43373594321633,1.7626723281214223e-12
320.0,5.333333333333333,500,489,11,29,0.058,0.35615765995515275,0.10148455513510259,0.34999745116709285,0.47764406095809614,746.7371306053936,720.0329143918608,0.00047385866850647887,971.0216114701809,992.5334269428254,976.8924609423566,463.6667937862048,1.8193297073460257e-12
330.0,5.5,500,484,16,32,0.064,0.35989056266880715,0.10373799078767611,0.3506341816546536,0.4774524898199641,752.1274354521481,745.2601115812043,0.0004801454653335433,971.3464575729911,1001.7392101189365,976.299534538271,473.6609910571685,1.875471319324444e-12
340.0,5.666666666666667,500,477,23,38,0.076,0.3506416805170195,0.10748373347440013,0.348960734912785,0.47798036931188687,748.5512443582234,760.3683810642318,0.0005122826964776866,972.4599559247878,994.3354887067262,977.9841814658928,472.0507099937709,1.9317397274107685e-12
350.0,5.833333333333333,500,477,23,45,0.09,0.35785795724593655,0.10849692708830327,0.35023568227921203,0.4791874640958258,745.8916447822128,771.108505573712,0.0005287341323923224,975.201893917967,992.9452365594062,971.6350845260553,471.65844375905095,1.987928674822521e-12
360.0,6.0,500,478,22,40,0.08,0.36480316711705474,0.11476045231769745,0.3509878394222014,0.4770827627837299,749.0037233242095,771.8993137850288,0.000522160730555782,973.7898497327565,997.7642715859104,966.7963474016917,479.32838226508903,2.043858356182445e-12
370.0,6.166666666666667,500,486,14,39,0.078,0.3624115579940916,0.10712009007458512,0.35094855099268035,0.47355017490862045,754.8027474320376,756.0581649271924,0.0004928799001565738,968.3352529022452,1003.7422814326703,960.9355163635724,484.60851852593976,2.0998676461023147e-12
380.0,6.333333333333333,500,479,21,35,0.07,0.3543205847243116,0.09750700315577329,0.34994258300866354,0.47197847589207104,752.571409034774,739.1013689795009,0.00045718978959572175,962.7930817051671,1002.1603937037837,970.0102596889684,487.3495618686811,2.1559321181582002e-12
390.0,6.5,500,484,16,31,0.062,0.3628438157724632,0.10238305097759666,0.3509630881622794,0.4712233591773756,760.5347537895979,765.9658508014293,0.0004679192624500179,963.0008500335225,1010.5857177749032,973.8586787901999,489.04960303808895,2.211245848908161e-12
400.0,6.666666666666667,500,479,21,31,0.062,0.3629497194279269,0.11157293271900816,0.3507188418408655,0.4679968312008616,767.092317286729,785.2708690910132,0.0004504391080941173,957.5217115423825,1014.8031123151173,969.5152095401556,488.90107973549647,2.2672918940214786e-12
410.0,6.833333333333333,500,476,24,39,0.078,0.3548655672931462,0.1014830454428307,0.34966195239549575,0.4682398119158048,770.9958796459446,800.5968314435067,0.00048649935809898074,949.915470266433,1017.1439134038502,973.3347539753757,490.44718361830513,2.3232701137212e-12
