time_s,r_inner_um,r_outer_um,r_mid_um,count,shell_volume_um3,density_per_um3
450.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
450.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
450.0,150.0,200.0,175.0,3,31939525.311496243,9.392750739849557e-08
450.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
450.0,300.0,500.0,399.99999999999994,26,517315590.2911194,5.0259455713230094e-08
450.0,500.0,750.0,625.0,85,1447750614.5292964,5.8711769241856506e-08
450.0,750.0,1000.0,875.0,169,2704387675.965212,6.249104057896688e-08
460.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
460.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
460.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
460.0,150.0,200.0,175.0,3,31939525.311496243,9.392750739849557e-08
460.0,200.0,300.0,250.0,4,114144533.08042914,3.5043290222068704e-08
460.0,300.0,500.0,399.99999999999994,30,517315590.2911194,5.7991679669111646e-08
460.0,500.0,750.0,625.0,90,1447750614.5292964,6.21654027266716e-08
460.0,750.0,1000.0,875.0,160,2704387675.965212,5.9163115341033734e-08
470.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
470.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
470.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
470.0,150.0,200.0,175.0,3,31939525.311496243,9.392750739849557e-08
470.0,200.0,300.0,250.0,10,114144533.08042914,8.760822555517175e-08
470.0,300.0,500.0,399.99999999999994,22,517315590.2911194,4.252723175734854e-08
470.0,500.0,750.0,625.0,95,1447750614.5292964,6.561903621148668e-08
470.0,750.0,1000.0,875.0,153,2704387675.965212,5.657472904486351e-08
480.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
480.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
480.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
480.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
480.0,200.0,300.0,250.0,5,114144533.08042914,4.3804112777585876e-08
480.0,300.0,500.0,399.99999999999994,36,517315590.2911194,6.959001560293398e-08
480.0,500.0,750.0,625.0,84,1447750614.5292964,5.802104254489349e-08
480.0,750.0,1000.0,875.0,155,2704387675.965212,5.7314267986626434e-08
490.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
490.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
490.0,100.00000000000001,150.0,125.0,3,19373154.697137043,1.5485345814346585e-07
490.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
490.0,200.0,300.0,250.0,6,114144533.08042914,5.2564935333103055e-08
490.0,300.0,500.0,399.99999999999994,37,517315590.2911194,7.152307159190436e-08
490.0,500.0,750.0,625.0,91,1447750614.5292964,6.285612942363462e-08
490.0,750.0,1000.0,875.0,162,2704387675.965212,5.990265428279666e-08
500.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
500.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
500.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
500.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
500.0,200.0,300.0,250.0,9,114144533.08042914,7.884740299965458e-08
500.0,300.0,500.0,399.99999999999994,28,517315590.2911194,5.412556769117087e-08
500.0,500.0,750.0,625.0,96,1447750614.5292964,6.63097629084497e-08
500.0,750.0,1000.0,875.0,159,2704387675.965212,5.879334587015228e-08
510.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
510.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
510.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
510.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
510.0,200.0,300.0,250.0,13,114144533.08042914,1.1389069322172328e-07
510.0,300.0,500.0,399.99999999999994,28,517315590.2911194,5.412556769117087e-08
510.0,500.0,750.0,625.0,98,1447750614.5292964,6.769121630237574e-08
510.0,750.0,1000.0,875.0,157,2704387675.965212,5.805380692838935e-08
520.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
520.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
520.0,100.00000000000001,150.0,125.0,3,19373154.697137043,1.5485345814346585e-07
520.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
520.0,200.0,300.0,250.0,4,114144533.08042914,3.5043290222068704e-08
520.0,300.0,500.0,399.99999999999994,37,517315590.2911194,7.152307159190436e-08
520.0,500.0,750.0,625.0,93,1447750614.5292964,6.423758281756065e-08
520.0,750.0,1000.0,875.0,156,2704387675.965212,5.768403745750789e-08
530.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
530.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
530.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
530.0,150.0,200.0,175.0,4,31939525.311496243,1.2523667653132742e-07
530.0,200.0,300.0,250.0,5,114144533.08042914,4.3804112777585876e-08
530.0,300.0,500.0,399.99999999999994,40,517315590.2911194,7.732223955881554e-08
530.0,500.0,750.0,625.0,89,1447750614.5292964,6.147467602970857e-08
530.0,750.0,1000.0,875.0,165,2704387675.965212,6.101196269544105e-08
540.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
540.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
540.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
540.0,150.0,200.0,175.0,3,31939525.311496243,9.392750739849557e-08
540.0,200.0,300.0,250.0,13,114144533.08042914,1.1389069322172328e-07
540.0,300.0,500.0,399.99999999999994,26,517315590.2911194,5.0259455713230094e-08
540.0,500.0,750.0,625.0,92,1447750614.5292964,6.354685612059763e-08
540.0,750.0,1000.0,875.0,171,2704387675.965212,6.323057952072981e-08
550.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
550.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
550.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
550.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
550.0,200.0,300.0,250.0,12,114144533.08042914,1.0512987066620611e-07
550.0,300.0,500.0,399.99999999999994,39,517315590.2911194,7.538918356984514e-08
550.0,500.0,750.0,625.0,88,1447750614.5292964,6.078394933274556e-08
550.0,750.0,1000.0,875.0,157,2704387675.965212,5.805380692838935e-08
560.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
560.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
560.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
560.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
560.0,200.0,300.0,250.0,9,114144533.08042914,7.884740299965458e-08
560.0,300.0,500.0,399.99999999999994,33,517315590.2911194,6.379084763602282e-08
560.0,500.0,750.0,625.0,103,1447750614.5292964,7.114484978719082e-08
560.0,750.0,1000.0,875.0,167,2704387675.965212,6.175150163720396e-08
570.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
570.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
570.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
570.0,150.0,200.0,175.0,0,31939525.311496243,0.0
570.0,200.0,300.0,250.0,5,114144533.08042914,4.3804112777585876e-08
570.0,300.0,500.0,399.99999999999994,45,517315590.2911194,8.698751950366747e-08
570.0,500.0,750.0,625.0,91,1447750614.5292964,6.285612942363462e-08
570.0,750.0,1000.0,875.0,168,2704387675.965212,6.212127110808542e-08
580.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
580.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
580.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
580.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
580.0,200.0,300.0,250.0,5,114144533.08042914,4.3804112777585876e-08
580.0,300.0,500.0,399.99999999999994,48,517315590.2911194,9.278668747057864e-08
580.0,500.0,750.0,625.0,96,1447750614.5292964,6.63097629084497e-08
580.0,750.0,1000.0,875.0,154,2704387675.965212,5.694449851574497e-08
590.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
590.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
590.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
590.0,150.0,200.0,175.0,3,31939525.311496243,9.392750739849557e-08
590.0,200.0,300.0,250.0,6,114144533.08042914,5.2564935333103055e-08
590.0,300.0,500.0,399.99999999999994,42,517315590.2911194,8.118835153675631e-08
590.0,500.0,750.0,625.0,102,1447750614.5292964,7.04541230902278e-08
590.0,750.0,1000.0,875.0,146,2704387675.965212,5.3986342748693283e-08
600.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
600.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
600.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
600.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
600.0,200.0,300.0,250.0,7,114144533.08042914,6.132575788862023e-08
600.0,300.0,500.0,399.99999999999994,35,517315590.2911194,6.765695961396359e-08
600.0,500.0,750.0,625.0,100,1447750614.5292964,6.907266969630177e-08
600.0,750.0,1000.0,875.0,143,2704387675.965212,5.28770343360489e-08
610.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
610.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
610.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
610.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
610.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
610.0,300.0,500.0,399.99999999999994,33,517315590.2911194,6.379084763602282e-08
610.0,500.0,750.0,625.0,100,1447750614.5292964,6.907266969630177e-08
610.0,750.0,1000.0,875.0,157,2704387675.965212,5.805380692838935e-08
620.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
620.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
620.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
620.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
620.0,200.0,300.0,250.0,6,114144533.08042914,5.2564935333103055e-08
620.0,300.0,500.0,399.99999999999994,30,517315590.2911194,5.7991679669111646e-08
620.0,500.0,750.0,625.0,100,1447750614.5292964,6.907266969630177e-08
620.0,750.0,1000.0,875.0,154,2704387675.965212,5.694449851574497e-08
630.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
630.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
630.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
630.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
630.0,200.0,300.0,250.0,2,114144533.08042914,1.7521645111034352e-08
630.0,300.0,500.0,399.99999999999994,34,517315590.2911194,6.57239036249932e-08
630.0,500.0,750.0,625.0,99,1447750614.5292964,6.838194299933876e-08
630.0,750.0,1000.0,875.0,159,2704387675.965212,5.879334587015228e-08
640.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
640.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
640.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
640.0,150.0,200.0,175.0,3,31939525.311496243,9.392750739849557e-08
640.0,200.0,300.0,250.0,5,114144533.08042914,4.3804112777585876e-08
640.0,300.0,500.0,399.99999999999994,34,517315590.2911194,6.57239036249932e-08
640.0,500.0,750.0,625.0,99,1447750614.5292964,6.838194299933876e-08
640.0,750.0,1000.0,875.0,155,2704387675.965212,5.7314267986626434e-08
650.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
650.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
650.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
650.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
650.0,200.0,300.0,250.0,10,114144533.08042914,8.760822555517175e-08
650.0,300.0,500.0,399.99999999999994,35,517315590.2911194,6.765695961396359e-08
650.0,500.0,750.0,625.0,100,1447750614.5292964,6.907266969630177e-08
650.0,750.0,1000.0,875.0,147,2704387675.965212,5.4356112219574746e-08
660.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
660.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
660.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
660.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
660.0,200.0,300.0,250.0,6,114144533.08042914,5.2564935333103055e-08
660.0,300.0,500.0,399.99999999999994,42,517315590.2911194,8.118835153675631e-08
660.0,500.0,750.0,625.0,93,1447750614.5292964,6.423758281756065e-08
660.0,750.0,1000.0,875.0,154,2704387675.965212,5.694449851574497e-08
670.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
670.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
670.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
670.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
670.0,200.0,300.0,250.0,5,114144533.08042914,4.3804112777585876e-08
670.0,300.0,500.0,399.99999999999994,44,517315590.2911194,8.505446351469708e-08
670.0,500.0,750.0,625.0,81,1447750614.5292964,5.5948862454004435e-08
670.0,750.0,1000.0,875.0,155,2704387675.965212,5.7314267986626434e-08
680.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
680.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
680.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
680.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
680.0,200.0,300.0,250.0,9,114144533.08042914,7.884740299965458e-08
680.0,300.0,500.0,399.99999999999994,38,517315590.2911194,7.345612758087475e-08
680.0,500.0,750.0,625.0,76,1447750614.5292964,5.249522896918935e-08
680.0,750.0,1000.0,875.0,168,2704387675.965212,6.212127110808542e-08
690.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
690.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
690.0,100.00000000000001,150.0,125.0,3,19373154.697137043,1.5485345814346585e-07
690.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
690.0,200.0,300.0,250.0,3,114144533.08042914,2.6282467666551528e-08
690.0,300.0,500.0,399.99999999999994,37,517315590.2911194,7.152307159190436e-08
690.0,500.0,750.0,625.0,88,1447750614.5292964,6.078394933274556e-08
690.0,750.0,1000.0,875.0,165,2704387675.965212,6.101196269544105e-08
700.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
700.0,50.0,100.00000000000001,75.0,2,9948376.73636768,2.010378228529204e-07
700.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
700.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
700.0,200.0,300.0,250.0,4,114144533.08042914,3.5043290222068704e-08
700.0,300.0,500.0,399.99999999999994,33,517315590.2911194,6.379084763602282e-08
700.0,500.0,750.0,625.0,82,1447750614.5292964,5.663958915096745e-08
700.0,750.0,1000.0,875.0,170,2704387675.965212,6.286081004984835e-08
710.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
710.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
710.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
710.0,150.0,200.0,175.0,0,31939525.311496243,0.0
710.0,200.0,300.0,250.0,6,114144533.08042914,5.2564935333103055e-08
710.0,300.0,500.0,399.99999999999994,30,517315590.2911194,5.7991679669111646e-08
710.0,500.0,750.0,625.0,95,1447750614.5292964,6.561903621148668e-08
710.0,750.0,1000.0,875.0,147,2704387675.965212,5.4356112219574746e-08
720.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
720.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
720.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
720.0,150.0,200.0,175.0,0,31939525.311496243,0.0
720.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
720.0,300.0,500.0,399.99999999999994,22,517315590.2911194,4.252723175734854e-08
720.0,500.0,750.0,625.0,98,1447750614.5292964,6.769121630237574e-08
720.0,750.0,1000.0,875.0,144,2704387675.965212,5.3246803806930365e-08
730.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
730.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
730.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
730.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
730.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
730.0,300.0,500.0,399.99999999999994,30,517315590.2911194,5.7991679669111646e-08
730.0,500.0,750.0,625.0,96,1447750614.5292964,6.63097629084497e-08
730.0,750.0,1000.0,875.0,152,2704387675.965212,5.620495957398205e-08
740.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
740.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
740.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
740.0,150.0,200.0,175.0,4,31939525.311496243,1.2523667653132742e-07
740.0,200.0,300.0,250.0,6,114144533.08042914,5.2564935333103055e-08
740.0,300.0,500.0,399.99999999999994,40,517315590.2911194,7.732223955881554e-08
740.0,500.0,750.0,625.0,85,1447750614.5292964,5.8711769241856506e-08
740.0,750.0,1000.0,875.0,151,2704387675.965212,5.583519010310059e-08
750.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
750.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
750.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
750.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
750.0,200.0,300.0,250.0,10,114144533.08042914,8.760822555517175e-08
750.0,300.0,500.0,399.99999999999994,34,517315590.2911194,6.57239036249932e-08
750.0,500.0,750.0,625.0,90,1447750614.5292964,6.21654027266716e-08
750.0,750.0,1000.0,875.0,170,2704387675.965212,6.286081004984835e-08
760.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
760.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
760.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
760.0,150.0,200.0,175.0,3,31939525.311496243,9.392750739849557e-08
760.0,200.0,300.0,250.0,9,114144533.08042914,7.884740299965458e-08
760.0,300.0,500.0,399.99999999999994,35,517315590.2911194,6.765695961396359e-08
760.0,500.0,750.0,625.0,91,1447750614.5292964,6.285612942363462e-08
760.0,750.0,1000.0,875.0,171,2704387675.965212,6.323057952072981e-08
770.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
770.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
770.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
770.0,150.0,200.0,175.0,3,31939525.311496243,9.392750739849557e-08
770.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
770.0,300.0,500.0,399.99999999999994,37,517315590.2911194,7.152307159190436e-08
770.0,500.0,750.0,625.0,84,1447750614.5292964,5.802104254489349e-08
770.0,750.0,1000.0,875.0,165,2704387675.965212,6.101196269544105e-08
780.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
780.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
780.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
780.0,150.0,200.0,175.0,0,31939525.311496243,0.0
780.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
780.0,300.0,500.0,399.99999999999994,36,517315590.2911194,6.959001560293398e-08
780.0,500.0,750.0,625.0,95,1447750614.5292964,6.561903621148668e-08
780.0,750.0,1000.0,875.0,156,2704387675.965212,5.768403745750789e-08
790.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
790.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
790.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
790.0,150.0,200.0,175.0,0,31939525.311496243,0.0
790.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
790.0,300.0,500.0,399.99999999999994,39,517315590.2911194,7.538918356984514e-08
790.0,500.0,750.0,625.0,95,1447750614.5292964,6.561903621148668e-08
790.0,750.0,1000.0,875.0,149,2704387675.965212,5.5095651161337665e-08
800.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
800.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
800.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
800.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
800.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
800.0,300.0,500.0,399.99999999999994,41,517315590.2911194,7.925529554778592e-08
800.0,500.0,750.0,625.0,91,1447750614.5292964,6.285612942363462e-08
800.0,750.0,1000.0,875.0,157,2704387675.965212,5.805380692838935e-08
810.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
810.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
810.0,100.00000000000001,150.0,125.0,0,19373154.697137043,0.0
810.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
810.0,200.0,300.0,250.0,6,114144533.08042914,5.2564935333103055e-08
810.0,300.0,500.0,399.99999999999994,44,517315590.2911194,8.505446351469708e-08
810.0,500.0,750.0,625.0,100,1447750614.5292964,6.907266969630177e-08
810.0,750.0,1000.0,875.0,160,2704387675.965212,5.9163115341033734e-08
820.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
820.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
820.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
820.0,150.0,200.0,175.0,5,31939525.311496243,1.565458456641593e-07
820.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
820.0,300.0,500.0,399.99999999999994,38,517315590.2911194,7.345612758087475e-08
820.0,500.0,750.0,625.0,88,1447750614.5292964,6.078394933274556e-08
820.0,750.0,1000.0,875.0,156,2704387675.965212,5.768403745750789e-08
830.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
830.0,50.0,100.00000000000001,75.0,2,9948376.73636768,2.010378228529204e-07
830.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
830.0,150.0,200.0,175.0,2,31939525.311496243,6.261833826566371e-08
830.0,200.0,300.0,250.0,7,114144533.08042914,6.132575788862023e-08
830.0,300.0,500.0,399.99999999999994,38,517315590.2911194,7.345612758087475e-08
830.0,500.0,750.0,625.0,81,1447750614.5292964,5.5948862454004435e-08
830.0,750.0,1000.0,875.0,159,2704387675.965212,5.879334587015228e-08
840.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
840.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
840.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
840.0,150.0,200.0,175.0,4,31939525.311496243,1.2523667653132742e-07
840.0,200.0,300.0,250.0,11,114144533.08042914,9.636904811068894e-08
840.0,300.0,500.0,399.99999999999994,37,517315590.2911194,7.152307159190436e-08
840.0,500.0,750.0,625.0,93,1447750614.5292964,6.423758281756065e-08
840.0,750.0,1000.0,875.0,144,2704387675.965212,5.3246803806930365e-08
850.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
850.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
850.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
850.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
850.0,200.0,300.0,250.0,10,114144533.08042914,8.760822555517175e-08
850.0,300.0,500.0,399.99999999999994,30,517315590.2911194,5.7991679669111646e-08
850.0,500.0,750.0,625.0,111,1447750614.5292964,7.667066336289497e-08
850.0,750.0,1000.0,875.0,138,2704387675.965212,5.1028186981641595e-08
860.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
860.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
860.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
860.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
860.0,200.0,300.0,250.0,4,114144533.08042914,3.5043290222068704e-08
860.0,300.0,500.0,399.99999999999994,39,517315590.2911194,7.538918356984514e-08
860.0,500.0,750.0,625.0,97,1447750614.5292964,6.700048960541271e-08
860.0,750.0,1000.0,875.0,158,2704387675.965212,5.8423576399270815e-08
870.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
870.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
870.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
870.0,150.0,200.0,175.0,0,31939525.311496243,0.0
870.0,200.0,300.0,250.0,3,114144533.08042914,2.6282467666551528e-08
870.0,300.0,500.0,399.99999999999994,38,517315590.2911194,7.345612758087475e-08
870.0,500.0,750.0,625.0,103,1447750614.5292964,7.114484978719082e-08
870.0,750.0,1000.0,875.0,156,2704387675.965212,5.768403745750789e-08
880.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
880.0,50.0,100.00000000000001,75.0,1,9948376.73636768,1.005189114264602e-07
880.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
880.0,150.0,200.0,175.0,0,31939525.311496243,0.0
880.0,200.0,300.0,250.0,5,114144533.08042914,4.3804112777585876e-08
880.0,300.0,500.0,399.99999999999994,43,517315590.2911194,8.31214075257267e-08
880.0,500.0,750.0,625.0,84,1447750614.5292964,5.802104254489349e-08
880.0,750.0,1000.0,875.0,170,2704387675.965212,6.286081004984835e-08
890.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
890.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
890.0,100.00000000000001,150.0,125.0,2,19373154.697137043,1.0323563876231056e-07
890.0,150.0,200.0,175.0,1,31939525.311496243,3.1309169132831856e-08
890.0,200.0,300.0,250.0,8,114144533.08042914,7.008658044413741e-08
890.0,300.0,500.0,399.99999999999994,41,517315590.2911194,7.925529554778592e-08
890.0,500.0,750.0,625.0,76,1447750614.5292964,5.249522896918935e-08
890.0,750.0,1000.0,875.0,180,2704387675.965212,6.655850475866295e-08
900.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
900.0,50.0,100.00000000000001,75.0,0,9948376.73636768,0.0
900.0,100.00000000000001,150.0,125.0,1,19373154.697137043,5.161781938115528e-08
900.0,150.0,200.0,175.0,4,31939525.311496243,1.2523667653132742e-07
900.0,200.0,300.0,250.0,13,114144533.08042914,1.1389069322172328e-07
900.0,300.0,500.0,399.99999999999994,30,517315590.2911194,5.7991679669111646e-08
900.0,500.0,750.0,625.0,96,1447750614.5292964,6.63097629084497e-08
