time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
810.0,13.5,500,482,18,2,0.004,0.35,0.0,0.35,0.35,950.2094057210367,978.3339332471559,0.00014800892906604636,983.5055558933548,1018.6330498076959,945.9572369372629,580.5423596702419,4.270539283828607e-12
820.0,13.666666666666666,500,482,18,7,0.014,0.35,0.0,0.35,0.35,957.2713002897026,979.8684832624184,0.00016090499659908471,985.1638002864064,1016.6581955399524,956.3913662861253,581.8531688348867,4.322025327743487e-12
830.0,13.833333333333334,500,481,19,6,0.012,0.35,0.0,0.35,0.35,961.6698574021965,1002.4547926088976,0.0001585179955089655,988.8015725803909,1013.7684623228282,952.7909779281335,588.3553165557787,4.372724209981023e-12
840.0,14.0,500,475,25,5,0.01,0.35,0.0,0.35,0.35,954.520066976287,983.6938716708803,0.00015400137320944462,997.5597120969819,1007.3554412957817,950.1351626528312,585.2105525640685,4.423525435104358e-12
850.0,14.166666666666666,500,492,8,3,0.006,0.35,0.0,0.35,0.35,954.5758280102585,975.7412523869807,0.00014455781331532063,998.6298560496398,1011.6248693800723,944.7511975946668,585.7122606561298,4.474536697418427e-12
860.0,14.333333333333334,500,482,18,2,0.004,0.35,0.0,0.35,0.35,956.2937900598957,991.1488922195648,0.0001324630493887659,996.7070666799074,1010.5270445522395,948.5947339094009,588.9192274407534,4.5255245083794245e-12
870.0,14.5,500,486,14,1,0.002,0.35,0.0,0.35,0.35,953.9672875588441,980.0215848100495,0.00012956066315635118,997.8926413130549,1004.4681919791688,953.5546546125667,585.7991611089336,4.577002691775568e-12
880.0,14.666666666666666,500,481,19,2,0.004,0.35,0.0,0.35,0.35,951.2147011005175,985.3181400021846,0.0001421852692959415,1000.0483990919378,1001.3657439905952,960.1932324504445,589.3336655909159,4.628934246964397e-12
890.0,14.833333333333334,500,479,21,3,0.006,0.35,0.0,0.35,0.35,953.5499721748937,972.8949385999846,0.00014275894882496447,1009.5067115583173,1005.2433074015025,959.7586284412785,590.0486517961366,4.681191793624841e-12
900.0,15.0,500,486,14,5,0.01,0.35,0.0,0.35,0.35,950.3054135253575,980.5348690297101,0.000149511719896866,1006.5548285077448,998.3577563769255,953.4441785693009,588.5394205470544,4.732973547747653e-12
910.0,15.166666666666666,500,489,11,8,0.016,0.35,0.0,0.35,0.35,946.251208066226,973.8090449891683,0.0001734104916050966,1008.6311563903408,993.6745614729176,950.4106136641806,587.9578540131928,4.784427239599839e-12
920.0,15.333333333333334,500,480,20,7,0.014,0.35,0.0,0.35,0.35,948.9307622654113,978.5825744410049,0.00016563701973116494,1007.8167928945204,985.3804263307072,949.2870087499155,589.4965597956125,4.836082012566343e-12
930.0,15.5,500,476,24,4,0.008,0.35,0.0,0.35,0.35,957.1308701025805,991.4074684602157,0.0001414975995238686,1006.2711888993161,987.3952053650662,941.6454196483436,587.2655120505606,4.887683778773553e-12
940.0,15.666666666666666,500,483,17,4,0.008,0.35,0.0,0.35,0.35,958.7874558334674,997.3540311943564,0.00014157367816609517,1006.9060441697075,987.0714611729618,938.7606119754287,585.7027488035546,4.938827424839966e-12
950.0,15.833333333333334,500,487,13,6,0.012,0.35,0.0,0.35,0.35,963.6233719986163,995.303297972162,0.00014542884953341992,1014.8951450467414,980.2301472849649,935.360547721686,587.2869479372201,4.989053325935126e-12
960.0,16.0,500,481,19,2,0.004,0.35,0.0,0.35,0.35,968.4243408212636,993.2526350230931,0.0001358875055371739,1015.2826508531498,980.7924310163099,940.5273329858302,594.3615369720926,5.0397664968150594e-12
970.0,16.166666666666668,500,487,13,4,0.008,0.35,0.0,0.35,0.35,966.8422789612155,984.7608565689493,0.00013877381104116667,1013.7124012851548,982.2292578830566,939.92454043071,590.8699976972784,5.090121246094451e-12
980.0,16.333333333333332,500,484,16,4,0.008,0.35,0.0,0.35,0.35,962.4046671279967,986.6578571973829,0.00013725274465724893,1016.9082716558017,989.1779345233668,939.1436709084056,586.8599349325447,5.141194281987975e-12
990.0,16.5,500,486,14,3,0.006,0.35,0.0,0.35,0.35,959.9237443271252,980.8599615923142,0.000139456175255005,1012.3854627490675,997.1917474749258,941.8537924147668,581.3857519443093,5.19240716055005e-12
1000.0,16.666666666666668,500,489,11,4,0.008,0.35,0.0,0.35,0.35,952.1688601468682,979.4411575606804,0.0001439031800367802,1010.8046739459968,1002.4842515956851,952.6538240271905,580.5663050341383,5.244188876942076e-12
1010.0,16.833333333333332,500,490,10,5,0.01,0.35,0.0,0.35,0.35,944.882512853217,972.2248636080443,0.00015349418849410222,1009.9742929061102,1005.097511707994,952.722219069492,577.0615471919167,5.29635115480618e-12
1020.0,17.0,500,483,17,7,0.014,0.35,0.0,0.35,0.35,952.0426887235442,993.6438952362898,0.00015767041345489348,1006.5948709612101,1005.9357577655659,952.2724880869621,582.7713760649208,5.348743845404183e-12
1030.0,17.166666666666668,500,485,15,6,0.012,0.35,0.0,0.35,0.35,954.235411391557,992.1654597230794,0.00015608480271574914,1004.029150407342,1008.879410450785,952.7944573721695,580.380718390749,5.400057814638852e-12
1040.0,17.333333333333332,500,489,11,3,0.006,0.35,0.0,0.35,0.35,953.7483344863749,980.0799053012242,0.0001552277451714325,1002.4396085283947,1006.9291426703668,951.996709352086,568.8813665856096,5.451828623042558e-12
1050.0,17.5,500,485,15,4,0.008,0.35,0.0,0.35,0.35,955.0954361929594,969.886371879625,0.00014476348569241037,1001.8927152803316,1004.0946318205845,943.6474790251394,572.9688300143697,5.50382296974393e-12
1060.0,17.666666666666668,500,487,13,5,0.01,0.35,0.0,0.35,0.35,950.3803992925206,963.345406901996,0.0001460636261176748,1002.1967237777864,1005.633876516762,946.2687637142659,570.9467325419328,5.555577794243617e-12
1070.0,17.833333333333332,500,482,18,2,0.004,0.35,0.0,0.35,0.35,955.9069248412882,970.706894943362,0.00013601570499981552,998.8096589575606,1004.7005926636964,949.2624115857584,570.9804242462668,5.606604489200299e-12
1080.0,18.0,500,492,8,3,0.006,0.35,0.0,0.35,0.35,953.0459290557332,979.4491238296422,0.00013709233820209725,1003.6985639879261,1009.7254413084589,951.5750439143007,566.7659107738465,5.6573086617842584e-12
1090.0,18.166666666666668,500,484,16,4,0.008,0.35,0.0,0.35,0.35,954.723196506712,971.6988235051429,0.0001352247952426206,1007.212672516012,1005.3304666864972,955.4281681348207,562.4765977169216,5.708641980005528e-12
1100.0,18.333333333333332,500,480,20,2,0.004,0.35,0.0,0.35,0.35,962.6573399048646,991.584754454503,0.00013035248078737888,1005.6665756941188,998.5550905231393,954.5188305126493,566.3368833362008,5.760764230454572e-12
1110.0,18.5,500,484,16,3,0.006,0.35,0.0,0.35,0.35,964.1782993958275,991.3532947270301,0.00013308046405133647,1007.9900728494227,994.0882135808422,954.4133747119506,566.3493181206782,5.811367126616408e-12
1120.0,18.666666666666668,500,490,10,2,0.004,0.35,0.0,0.35,0.35,970.7694482618833,994.2267579830595,0.00013380659701703242,1003.2154609618939,990.8256127601597,954.1730667810879,563.1550890661009,5.861989158144911e-12
1130.0,18.833333333333332,500,479,21,1,0.002,0.35,0.0,0.35,0.35,974.9593481426182,997.7689221749908,0.00012256384897948072,997.6366397715987,985.3349153617519,955.1052184042309,566.233143874701,5.912038324492422e-12
1140.0,19.0,500,485,15,5,0.01,0.35,0.0,0.35,0.35,973.6304873196451,987.2553932150263,0.00012799753968480311,1003.663564390243,980.3654144495146,956.1468556044049,570.1745364923719,5.9621715308919295e-12
1150.0,19.166666666666668,500,479,21,6,0.012,0.35,0.0,0.35,0.35,971.1042186150167,998.6970840501662,0.00013666324526907607,1001.5301261368074,986.8065158675514,952.7081077981838,573.6652371545455,6.0126580625941924e-12
1160.0,19.333333333333332,500,487,13,5,0.01,0.35,0.0,0.35,0.35,974.6941256158719,1003.8704800824155,0.00014381088518321397,1005.6993114027919,985.6745988430303,952.6453736924212,575.2866633354776,6.063190979354771e-12
1170.0,19.5,500,486,14,8,0.016,0.35,0.0,0.35,0.35,975.78988832119,1006.5751575886097,0.00013596608711320947,1016.199379070406,985.9800463222826,946.5432990575131,576.2476512474677,6.113175351697991e-12
1180.0,19.666666666666668,500,480,20,7,0.014,0.35,0.0,0.35,0.35,971.5588492758638,1005.9787670498781,0.00013213357812922637,1021.0189691359219,982.3561075719051,940.996292788692,565.9628395133113,6.163545086762269e-12
1190.0,19.833333333333332,500,487,13,3,0.006,0.35,0.0,0.35,0.35,974.7010214283551,1007.2846448153455,0.00012729441232850865,1015.2832811710605,982.3016458609176,935.768807291517,569.7590526303493,6.214499434941286e-12
1200.0,20.0,500,477,23,4,0.008,0.35,0.0,0.35,0.35,973.3656534936928,1009.0381918971825,0.00013060439473963563,1009.5488056989276,988.114123674859,937.3165659651753,571.6844441131716,6.265079791199808e-12
1210.0,20.166666666666668,500,492,8,2,0.004,0.35,0.0,0.35,0.35,972.4006603851105,994.1653876517826,0.00012983573165539018,1000.1091416504179,988.1992654194981,939.6496609468109,570.3621468997175,6.3151657968394536e-12
1220.0,20.333333333333332,500,487,13,7,0.014,0.35,0.0,0.35,0.35,966.9002169461068,991.7400190516684,0.00013810715682088963,1000.4426852605612,986.4840945879558,938.6224939933412,569.0469680792198,6.365865510697871e-12
1230.0,20.5,500,486,14,5,0.01,0.35,0.0,0.35,0.35,971.9826209067052,995.9384091261262,0.00014293614488254758,1000.7118704005042,993.1835572846745,941.3710215275242,571.8906756831651,6.416564842638686e-12
1240.0,20.666666666666668,500,480,20,5,0.01,0.35,0.0,0.35,0.35,970.9219893605311,1003.2881111468246,0.00014155665731135529,1002.4087950410824,992.4334617535357,942.271990387157,569.9001106382497,6.466424228047211e-12
1250.0,20.833333333333332,500,481,19,5,0.01,0.35,0.0,0.35,0.35,966.637344652081,997.7461724232925,0.00013646628334079518,1003.0259279838754,992.4949091327253,938.8432728563847,569.2366212414684,6.516553280094456e-12
