time_s,z_low_um,z_high_um,z_mid_um,count
30.0,1000.0,1100.0,1050.0,29
30.0,1100.0,1200.0,1150.0,23
30.0,1200.0,1300.0,1250.0,22
30.0,1300.0,1400.0,1350.0,28
30.0,1400.0,1500.0,1450.0,39
30.0,1500.0,1600.0,1550.0,23
30.0,1600.0,1700.0,1650.0,31
30.0,1700.0,1800.0,1750.0,38
30.0,1800.0,1900.0,1850.0,21
30.0,1900.0,2000.0,1950.0,10
40.0,0.0,100.0,50.0,18
40.0,100.0,200.0,150.0,12
40.0,200.0,300.0,250.0,25
40.0,300.0,400.0,350.0,30
40.0,400.0,500.0,450.0,31
40.0,500.0,600.0,550.0,19
40.0,600.0,700.0,650.0,24
40.0,700.0,800.0,750.0,27
40.0,800.0,900.0,850.0,28
40.0,900.0,1000.0,950.0,28
40.0,1000.0,1100.0,1050.0,27
40.0,1100.0,1200.0,1150.0,23
40.0,1200.0,1300.0,1250.0,21
40.0,1300.0,1400.0,1350.0,29
40.0,1400.0,1500.0,1450.0,35
40.0,1500.0,1600.0,1550.0,30
40.0,1600.0,1700.0,1650.0,37
40.0,1700.0,1800.0,1750.0,28
40.0,1800.0,1900.0,1850.0,19
40.0,1900.0,2000.0,1950.0,9
50.0,0.0,100.0,50.0,12
50.0,100.0,200.0,150.0,21
50.0,200.0,300.0,250.0,26
50.0,300.0,400.0,350.0,26
50.0,400.0,500.0,450.0,23
50.0,500.0,600.0,550.0,18
50.0,600.0,700.0,650.0,26
50.0,700.0,800.0,750.0,35
50.0,800.0,900.0,850.0,31
50.0,900.0,1000.0,950.0,22
50.0,1000.0,1100.0,1050.0,24
50.0,1100.0,1200.0,1150.0,33
50.0,1200.0,1300.0,1250.0,29
50.0,1300.0,1400.0,1350.0,26
50.0,1400.0,1500.0,1450.0,34
50.0,1500.0,1600.0,1550.0,27
50.0,1600.0,1700.0,1650.0,33
50.0,1700.0,1800.0,1750.0,25
50.0,1800.0,1900.0,1850.0,21
50.0,1900.0,2000.0,1950.0,8
60.0,0.0,100.0,50.0,8
60.0,100.0,200.0,150.0,16
60.0,200.0,300.0,250.0,24
60.0,300.0,400.0,350.0,25
60.0,400.0,500.0,450.0,31
60.0,500.0,600.0,550.0,28
60.0,600.0,700.0,650.0,18
60.0,700.0,800.0,750.0,26
60.0,800.0,900.0,850.0,33
60.0,900.0,1000.0,950.0,27
60.0,1000.0,1100.0,1050.0,37
60.0,1100.0,1200.0,1150.0,29
60.0,1200.0,1300.0,1250.0,25
60.0,1300.0,1400.0,1350.0,38
60.0,1400.0,1500.0,1450.0,25
60.0,1500.0,1600.0,1550.0,31
60.0,1600.0,1700.0,1650.0,31
60.0,1700.0,1800.0,1750.0,25
60.0,1800.0,1900.0,1850.0,13
60.0,1900.0,2000.0,1950.0,10
70.0,0.0,100.0,50.0,7
70.0,100.0,200.0,150.0,17
70.0,200.0,300.0,250.0,12
70.0,300.0,400.0,350.0,27
70.0,400.0,500.0,450.0,31
70.0,500.0,600.0,550.0,28
70.0,600.0,700.0,650.0,26
70.0,700.0,800.0,750.0,27
70.0,800.0,900.0,850.0,32
70.0,900.0,1000.0,950.0,31
70.0,1000.0,1100.0,1050.0,40
70.0,1100.0,1200.0,1150.0,23
70.0,1200.0,1300.0,1250.0,27
70.0,1300.0,1400.0,1350.0,29
70.0,1400.0,1500.0,1450.0,38
70.0,1500.0,1600.0,1550.0,37
70.0,1600.0,1700.0,1650.0,29
70.0,1700.0,1800.0,1750.0,20
70.0,1800.0,1900.0,1850.0,13
70.0,1900.0,2000.0,1950.0,6
80.0,0.0,100.0,50.0,6
80.0,100.0,200.0,150.0,10
80.0,200.0,300.0,250.0,23
80.0,300.0,400.0,350.0,19
80.0,400.0,500.0,450.0,30
80.0,500.0,600.0,550.0,25
80.0,600.0,700.0,650.0,32
80.0,700.0,800.0,750.0,25
80.0,800.0,900.0,850.0,29
80.0,900.0,1000.0,950.0,38
80.0,1000.0,1100.0,1050.0,35
80.0,1100.0,1200.0,1150.0,30
80.0,1200.0,1300.0,1250.0,33
80.0,1300.0,1400.0,1350.0,31
80.0,1400.0,1500.0,1450.0,33
80.0,1500.0,1600.0,1550.0,40
80.0,1600.0,1700.0,1650.0,26
80.0,1700.0,1800.0,1750.0,19
80.0,1800.0,1900.0,1850.0,11
80.0,1900.0,2000.0,1950.0,5
90.0,0.0,100.0,50.0,4
90.0,100.0,200.0,150.0,11
90.0,200.0,300.0,250.0,16
90.0,300.0,400.0,350.0,17
90.0,400.0,500.0,450.0,36
90.0,500.0,600.0,550.0,20
90.0,600.0,700.0,650.0,36
90.0,700.0,800.0,750.0,29
90.0,800.0,900.0,850.0,34
90.0,900.0,1000.0,950.0,38
90.0,1000.0,1100.0,1050.0,26
90.0,1100.0,1200.0,1150.0,41
90.0,1200.0,1300.0,1250.0,31
90.0,1300.0,1400.0,1350.0,39
90.0,1400.0,1500.0,1450.0,32
90.0,1500.0,1600.0,1550.0,30
90.0,1600.0,1700.0,1650.0,22
90.0,1700.0,1800.0,1750.0,24
90.0,1800.0,1900.0,1850.0,12
90.0,1900.0,2000.0,1950.0,2
100.0,0.0,100.0,50.0,8
100.0,100.0,200.0,150.0,9
100.0,200.0,300.0,250.0,10
100.0,300.0,400.0,350.0,23
100.0,400.0,500.0,450.0,28
100.0,500.0,600.0,550.0,28
100.0,600.0,700.0,650.0,24
100.0,700.0,800.0,750.0,37
100.0,800.0,900.0,850.0,35
100.0,900.0,1000.0,950.0,30
100.0,1000.0,1100.0,1050.0,42
100.0,1100.0,1200.0,1150.0,32
100.0,1200.0,1300.0,1250.0,32
100.0,1300.0,1400.0,1350.0,35
100.0,1400.0,1500.0,1450.0,41
100.0,1500.0,1600.0,1550.0,27
100.0,1600.0,1700.0,1650.0,23
100.0,1700.0,1800.0,1750.0,19
100.0,1800.0,1900.0,1850.0,9
100.0,1900.0,2000.0,1950.0,8
110.0,0.0,100.0,50.0,10
110.0,100.0,200.0,150.0,8
110.0,200.0,300.0,250.0,13
110.0,300.0,400.0,350.0,19
110.0,400.0,500.0,450.0,22
110.0,500.0,600.0,550.0,25
110.0,600.0,700.0,650.0,30
110.0,700.0,800.0,750.0,37
110.0,800.0,900.0,850.0,38
110.0,900.0,1000.0,950.0,38
110.0,1000.0,1100.0,1050.0,41
110.0,1100.0,1200.0,1150.0,29
110.0,1200.0,1300.0,1250.0,26
110.0,1300.0,1400.0,1350.0,48
110.0,1400.0,1500.0,1450.0,41
110.0,1500.0,1600.0,1550.0,24
110.0,1600.0,1700.0,1650.0,16
110.0,1700.0,1800.0,1750.0,20
110.0,1800.0,1900.0,1850.0,10
110.0,1900.0,2000.0,1950.0,5
120.0,0.0,100.0,50.0,5
120.0,100.0,200.0,150.0,10
120.0,200.0,300.0,250.0,16
120.0,300.0,400.0,350.0,18
120.0,400.0,500.0,450.0,21
120.0,500.0,600.0,550.0,20
120.0,600.0,700.0,650.0,35
120.0,700.0,800.0,750.0,40
120.0,800.0,900.0,850.0,46
120.0,900.0,1000.0,950.0,30
120.0,1000.0,1100.0,1050.0,38
120.0,1100.0,1200.0,1150.0,34
120.0,1200.0,1300.0,1250.0,39
120.0,1300.0,1400.0,1350.0,38
120.0,1400.0,1500.0,1450.0,34
120.0,1500.0,1600.0,1550.0,27
120.0,1600.0,1700.0,1650.0,12
120.0,1700.0,1800.0,1750.0,26
120.0,1800.0,1900.0,1850.0,8
120.0,1900.0,2000.0,1950.0,3
130.0,0.0,100.0,50.0,6
130.0,100.0,200.0,150.0,6
130.0,200.0,300.0,250.0,15
130.0,300.0,400.0,350.0,23
130.0,400.0,500.0,450.0,19
130.0,500.0,600.0,550.0,33
130.0,600.0,700.0,650.0,24
130.0,700.0,800.0,750.0,40
130.0,800.0,900.0,850.0,36
130.0,900.0,1000.0,950.0,28
130.0,1000.0,1100.0,1050.0,49
130.0,1100.0,1200.0,1150.0,44
130.0,1200.0,1300.0,1250.0,34
130.0,1300.0,1400.0,1350.0,32
130.0,1400.0,1500.0,1450.0,36
130.0,1500.0,1600.0,1550.0,34
130.0,1600.0,1700.0,1650.0,13
130.0,1700.0,1800.0,1750.0,13
130.0,1800.0,1900.0,1850.0,11
130.0,1900.0,2000.0,1950.0,4
140.0,0.0,100.0,50.0,5
140.0,100.0,200.0,150.0,8
140.0,200.0,300.0,250.0,15
140.0,300.0,400.0,350.0,15
140.0,400.0,500.0,450.0,31
140.0,500.0,600.0,550.0,27
140.0,600.0,700.0,650.0,23
140.0,700.0,800.0,750.0,34
140.0,800.0,900.0,850.0,31
140.0,900.0,1000.0,950.0,45
140.0,1000.0,1100.0,1050.0,46
140.0,1100.0,1200.0,1150.0,44
140.0,1200.0,1300.0,1250.0,32
140.0,1300.0,1400.0,1350.0,39
140.0,1400.0,1500.0,1450.0,33
140.0,1500.0,1600.0,1550.0,29
140.0,1600.0,1700.0,1650.0,22
140.0,1700.0,1800.0,1750.0,8
140.0,1800.0,1900.0,1850.0,9
140.0,1900.0,2000.0,1950.0,4
150.0,0.0,100.0,50.0,5
150.0,100.0,200.0,150.0,6
150.0,200.0,300.0,250.0,18
150.0,300.0,400.0,350.0,25
150.0,400.0,500.0,450.0,18
150.0,500.0,600.0,550.0,22
150.0,600.0,700.0,650.0,23
150.0,700.0,800.0,750.0,42
150.0,800.0,900.0,850.0,37
150.0,900.0,1000.0,950.0,36
150.0,1000.0,1100.0,1050.0,41
150.0,1100.0,1200.0,1150.0,56
150.0,1200.0,1300.0,1250.0,31
150.0,1300.0,1400.0,1350.0,35
150.0,1400.0,1500.0,1450.0,33
150.0,1500.0,1600.0,1550.0,28
150.0,1600.0,1700.0,1650.0,21
150.0,1700.0,1800.0,1750.0,8
150.0,1800.0,1900.0,1850.0,8
150.0,1900.0,2000.0,1950.0,7
160.0,0.0,100.0,50.0,2
160.0,100.0,200.0,150.0,8
160.0,200.0,300.0,250.0,14
160.0,300.0,400.0,350.0,24
160.0,400.0,500.0,450.0,25
160.0,500.0,600.0,550.0,17
160.0,600.0,700.0,650.0,38
160.0,700.0,800.0,750.0,27
160.0,800.0,900.0,850.0,47
160.0,900.0,1000.0,950.0,41
160.0,1000.0,1100.0,1050.0,30
160.0,1100.0,1200.0,1150.0,43
160.0,1200.0,1300.0,1250.0,51
160.0,1300.0,1400.0,1350.0,36
160.0,1400.0,1500.0,1450.0,33
160.0,1500.0,1600.0,1550.0,23
160.0,1600.0,1700.0,1650.0,16
160.0,1700.0,1800.0,1750.0,7
160.0,1800.0,1900.0,1850.0,14
160.0,1900.0,2000.0,1950.0,4
170.0,0.0,100.0,50.0,2
170.0,100.0,200.0,150.0,9
170.0,200.0,300.0,250.0,14
170.0,300.0,400.0,350.0,21
170.0,400.0,500.0,450.0,19
170.0,500.0,600.0,550.0,29
170.0,600.0,700.0,650.0,25
170.0,700.0,800.0,750.0,40
170.0,800.0,900.0,850.0,39
170.0,900.0,1000.0,950.0,42
170.0,1000.0,1100.0,1050.0,35
170.0,1100.0,1200.0,1150.0,47
170.0,1200.0,1300.0,1250.0,38
170.0,1300.0,1400.0,1350.0,48
170.0,1400.0,1500.0,1450.0,29
170.0,1500.0,1600.0,1550.0,25
170.0,1600.0,1700.0,1650.0,13
170.0,1700.0,1800.0,1750.0,10
170.0,1800.0,1900.0,1850.0,12
170.0,1900.0,2000.0,1950.0,3
180.0,0.0,100.0,50.0,4
180.0,100.0,200.0,150.0,5
180.0,200.0,300.0,250.0,14
180.0,300.0,400.0,350.0,24
180.0,400.0,500.0,450.0,10
180.0,500.0,600.0,550.0,25
180.0,600.0,700.0,650.0,36
180.0,700.0,800.0,750.0,37
180.0,800.0,900.0,850.0,34
180.0,900.0,1000.0,950.0,47
180.0,1000.0,1100.0,1050.0,48
180.0,1100.0,1200.0,1150.0,41
180.0,1200.0,1300.0,1250.0,36
180.0,1300.0,1400.0,1350.0,40
180.0,1400.0,1500.0,1450.0,43
180.0,1500.0,1600.0,1550.0,23
180.0,1600.0,1700.0,1650.0,14
180.0,1700.0,1800.0,1750.0,10
180.0,1800.0,1900.0,1850.0,5
180.0,1900.0,2000.0,1950.0,4
190.0,0.0,100.0,50.0,2
190.0,100.0,200.0,150.0,12
190.0,200.0,300.0,250.0,10
190.0,300.0,400.0,350.0,14
190.0,400.0,500.0,450.0,17
190.0,500.0,600.0,550.0,26
190.0,600.0,700.0,650.0,29
190.0,700.0,800.0,750.0,42
190.0,800.0,900.0,850.0,40
190.0,900.0,1000.0,950.0,50
190.0,1000.0,1100.0,1050.0,41
190.0,1100.0,1200.0,1150.0,39
190.0,1200.0,1300.0,1250.0,47
190.0,1300.0,1400.0,1350.0,31
190.0,1400.0,1500.0,1450.0,31
190.0,1500.0,1600.0,1550.0,25
190.0,1600.0,1700.0,1650.0,24
190.0,1700.0,1800.0,1750.0,12
190.0,1800.0,1900.0,1850.0,4
190.0,1900.0,2000.0,1950.0,4
200.0,0.0,100.0,50.0,6
200.0,100.0,200.0,150.0,5
200.0,200.0,300.0,250.0,12
200.0,300.0,400.0,350.0,13
200.0,400.0,500.0,450.0,19
200.0,500.0,600.0,550.0,24
200.0,600.0,700.0,650.0,30
200.0,700.0,800.0,750.0,40
200.0,800.0,900.0,850.0,43
200.0,900.0,1000.0,950.0,53
200.0,1000.0,1100.0,1050.0,39
200.0,1100.0,1200.0,1150.0,43
200.0,1200.0,1300.0,1250.0,45
200.0,1300.0,1400.0,1350.0,28
200.0,1400.0,1500.0,1450.0,28
200.0,1500.0,1600.0,1550.0,29
200.0,1600.0,1700.0,1650.0,20
200.0,1700.0,1800.0,1750.0,9
200.0,1800.0,1900.0,1850.0,10
200.0,1900.0,2000.0,1950.0,4
210.0,0.0,100.0,50.0,7
210.0,100.0,200.0,150.0,4
210.0,200.0,300.0,250.0,10
210.0,300.0,400.0,350.0,16
210.0,400.0,500.0,450.0,22
210.0,500.0,600.0,550.0,27
210.0,600.0,700.0,650.0,29
210.0,700.0,800.0,750.0,28
210.0,800.0,900.0,850.0,46
210.0,900.0,1000.0,950.0,48
210.0,1000.0,1100.0,1050.0,45
210.0,1100.0,1200.0,1150.0,41
210.0,1200.0,1300.0,1250.0,46
210.0,1300.0,1400.0,1350.0,32
210.0,1400.0,1500.0,1450.0,28
210.0,1500.0,1600.0,1550.0,25
210.0,1600.0,1700.0,1650.0,23
210.0,1700.0,1800.0,1750.0,11
210.0,1800.0,1900.0,1850.0,7
210.0,1900.0,2000.0,1950.0,5
220.0,0.0,100.0,50.0,3
220.0,100.0,200.0,150.0,10
220.0,200.0,300.0,250.0,12
220.0,300.0,400.0,350.0,13
220.0,400.0,500.0,450.0,18
220.0,500.0,600.0,550.0,28
220.0,600.0,700.0,650.0,33
220.0,700.0,800.0,750.0,27
220.0,800.0,900.0,850.0,43
220.0,900.0,1000.0,950.0,41
220.0,1000.0,1100.0,1050.0,53
220.0,1100.0,1200.0,1150.0,42
220.0,1200.0,1300.0,1250.0,41
220.0,1300.0,1400.0,1350.0,39
220.0,1400.0,1500.0,1450.0,30
220.0,1500.0,1600.0,1550.0,27
220.0,1600.0,1700.0,1650.0,21
220.0,1700.0,1800.0,1750.0,11
220.0,1800.0,1900.0,1850.0,5
220.0,1900.0,2000.0,1950.0,3
230.0,0.0,100.0,50.0,6
230.0,100.0,200.0,150.0,6
230.0,200.0,300.0,250.0,14
230.0,300.0,400.0,350.0,10
230.0,400.0,500.0,450.0,22
230.0,500.0,600.0,550.0,18
230.0,600.0,700.0,650.0,29
230.0,700.0,800.0,750.0,32
230.0,800.0,900.0,850.0,41
230.0,900.0,1000.0,950.0,49
230.0,1000.0,1100.0,1050.0,42
230.0,1100.0,1200.0,1150.0,51
230.0,1200.0,1300.0,1250.0,40
230.0,1300.0,1400.0,1350.0,45
230.0,1400.0,1500.0,1450.0,32
230.0,1500.0,1600.0,1550.0,25
230.0,1600.0,1700.0,1650.0,17
230.0,1700.0,1800.0,1750.0,16
230.0,1800.0,1900.0,1850.0,4
230.0,1900.0,2000.0,1950.0,1
240.0,0.0,100.0,50.0,8
240.0,100.0,200.0,150.0,7
240.0,200.0,300.0,250.0,12
240.0,300.0,400.0,350.0,7
240.0,400.0,500.0,450.0,19
240.0,500.0,600.0,550.0,16
240.0,600.0,700.0,650.0,41
240.0,700.0,800.0,750.0,31
240.0,800.0,900.0,850.0,34
240.0,900.0,1000.0,950.0,49
240.0,1000.0,1100.0,1050.0,43
240.0,1100.0,1200.0,1150.0,53
240.0,1200.0,1300.0,1250.0,43
240.0,1300.0,1400.0,1350.0,41
240.0,1400.0,1500.0,1450.0,31
240.0,1500.0,1600.0,1550.0,28
240.0,1600.0,1700.0,1650.0,13
240.0,1700.0,1800.0,1750.0,11
240.0,1800.0,1900.0,1850.0,9
240.0,1900.0,2000.0,1950.0,4
250.0,0.0,100.0,50.0,10
250.0,100.0,200.0,150.0,7
250.0,200.0,300.0,250.0,8
250.0,300.0,400.0,350.0,8
250.0,400.0,500.0,450.0,10
250.0,500.0,600.0,550.0,27
250.0,600.0,700.0,650.0,32
250.0,700.0,800.0,750.0,25
250.0,800.0,900.0,850.0,50
250.0,900.0,1000.0,950.0,52
250.0,1000.0,1100.0,1050.0,46
250.0,1100.0,1200.0,1150.0,47
250.0,1200.0,1300.0,1250.0,41
250.0,1300.0,1400.0,1350.0,43
250.0,1400.0,1500.0,1450.0,27
250.0,1500.0,1600.0,1550.0,30
250.0,1600.0,1700.0,1650.0,16
250.0,1700.0,1800.0,1750.0,9
250.0,1800.0,1900.0,1850.0,3
250.0,1900.0,2000.0,1950.0,9
260.0,0.0,100.0,50.0,10
260.0,100.0,200.0,150.0,8
260.0,200.0,300.0,250.0,9
260.0,300.0,400.0,350.0,4
260.0,400.0,500.0,450.0,14
260.0,500.0,600.0,550.0,28
260.0,600.0,700.0,650.0,26
260.0,700.0,800.0,750.0,31
260.0,800.0,900.0,850.0,39
260.0,900.0,1000.0,950.0,58
260.0,1000.0,1100.0,1050.0,47
260.0,1100.0,1200.0,1150.0,44
260.0,1200.0,1300.0,1250.0,46
260.0,1300.0,1400.0,1350.0,33
260.0,1400.0,1500.0,1450.0,31
260.0,1500.0,1600.0,1550.0,34
260.0,1600.0,1700.0,1650.0,17
260.0,1700.0,1800.0,1750.0,10
260.0,1800.0,1900.0,1850.0,8
260.0,1900.0,2000.0,1950.0,3
270.0,0.0,100.0,50.0,5
270.0,100.0,200.0,150.0,9
270.0,200.0,300.0,250.0,11
270.0,300.0,400.0,350.0,15
270.0,400.0,500.0,450.0,7
270.0,500.0,600.0,550.0,27
270.0,600.0,700.0,650.0,26
270.0,700.0,800.0,750.0,34
270.0,800.0,900.0,850.0,37
270.0,900.0,1000.0,950.0,59
270.0,1000.0,1100.0,1050.0,47
270.0,1100.0,1200.0,1150.0,47
270.0,1200.0,1300.0,1250.0,37
270.0,1300.0,1400.0,1350.0,43
270.0,1400.0,1500.0,1450.0,29
270.0,1500.0,1600.0,1550.0,30
270.0,1600.0,1700.0,1650.0,20
270.0,1700.0,1800.0,1750.0,8
270.0,1800.0,1900.0,1850.0,6
270.0,1900.0,2000.0,1950.0,3
280.0,0.0,100.0,50.0,5
280.0,100.0,200.0,150.0,6
280.0,200.0,300.0,250.0,14
280.0,300.0,400.0,350.0,9
280.0,400.0,500.0,450.0,24
280.0,500.0,600.0,550.0,17
280.0,600.0,700.0,650.0,16
280.0,700.0,800.0,750.0,38
280.0,800.0,900.0,850.0,40
280.0,900.0,1000.0,950.0,57
280.0,1000.0,1100.0,1050.0,53
280.0,1100.0,1200.0,1150.0,50
280.0,1200.0,1300.0,1250.0,47
280.0,1300.0,1400.0,1350.0,29
280.0,1400.0,1500.0,1450.0,32
280.0,1500.0,1600.0,1550.0,23
280.0,1600.0,1700.0,1650.0,20
280.0,1700.0,1800.0,1750.0,9
280.0,1800.0,1900.0,1850.0,8
280.0,1900.0,2000.0,1950.0,3
290.0,0.0,100.0,50.0,3
290.0,100.0,200.0,150.0,4
290.0,200.0,300.0,250.0,10
290.0,300.0,400.0,350.0,17
290.0,400.0,500.0,450.0,23
290.0,500.0,600.0,550.0,15
290.0,600.0,700.0,650.0,22
290.0,700.0,800.0,750.0,34
290.0,800.0,900.0,850.0,41
290.0,900.0,1000.0,950.0,49
290.0,1000.0,1100.0,1050.0,61
290.0,1100.0,1200.0,1150.0,54
290.0,1200.0,1300.0,1250.0,40
290.0,1300.0,1400.0,1350.0,34
290.0,1400.0,1500.0,1450.0,33
290.0,1500.0,1600.0,1550.0,19
290.0,1600.0,1700.0,1650.0,21
290.0,1700.0,1800.0,1750.0,12
290.0,1800.0,1900.0,1850.0,3
290.0,1900.0,2000.0,1950.0,5
300.0,0.0,100.0,50.0,5
300.0,100.0,200.0,150.0,3
300.0,200.0,300.0,250.0,5
300.0,300.0,400.0,350.0,18
300.0,400.0,500.0,450.0,22
300.0,500.0,600.0,550.0,21
300.0,600.0,700.0,650.0,22
300.0,700.0,800.0,750.0,33
300.0,800.0,900.0,850.0,32
300.0,900.0,1000.0,950.0,60
300.0,1000.0,1100.0,1050.0,59
300.0,1100.0,1200.0,1150.0,46
300.0,1200.0,1300.0,1250.0,47
300.0,1300.0,1400.0,1350.0,37
300.0,1400.0,1500.0,1450.0,32
300.0,1500.0,1600.0,1550.0,19
300.0,1600.0,1700.0,1650.0,20
300.0,1700.0,1800.0,1750.0,10
300.0,1800.0,1900.0,1850.0,6
300.0,1900.0,2000.0,1950.0,3
310.0,0.0,100.0,50.0,5
310.0,100.0,200.0,150.0,3
310.0,200.0,300.0,250.0,8
310.0,300.0,400.0,350.0,11
310.0,400.0,500.0,450.0,23
310.0,500.0,600.0,550.0,20
310.0,600.0,700.0,650.0,34
310.0,700.0,800.0,750.0,24
310.0,800.0,900.0,850.0,50
310.0,900.0,1000.0,950.0,37
310.0,1000.0,1100.0,1050.0,60
310.0,1100.0,1200.0,1150.0,56
310.0,1200.0,1300.0,1250.0,44
310.0,1300.0,1400.0,1350.0,38
310.0,1400.0,1500.0,1450.0,29
310.0,1500.0,1600.0,1550.0,24
310.0,1600.0,1700.0,1650.0,14
310.0,1700.0,1800.0,1750.0,13
310.0,1800.0,1900.0,1850.0,5
310.0,1900.0,2000.0,1950.0,2
320.0,0.0,100.0,50.0,4
320.0,100.0,200.0,150.0,5
320.0,200.0,300.0,250.0,10
320.0,300.0,400.0,350.0,14
320.0,400.0,500.0,450.0,12
320.0,500.0,600.0,550.0,29
320.0,600.0,700.0,650.0,32
320.0,700.0,800.0,750.0,27
320.0,800.0,900.0,850.0,35
320.0,900.0,1000.0,950.0,46
320.0,1000.0,1100.0,1050.0,68
320.0,1100.0,1200.0,1150.0,49
320.0,1200.0,1300.0,1250.0,48
320.0,1300.0,1400.0,1350.0,38
320.0,1400.0,1500.0,1450.0,31
320.0,1500.0,1600.0,1550.0,17
320.0,1600.0,1700.0,1650.0,13
320.0,1700.0,1800.0,1750.0,12
320.0,1800.0,1900.0,1850.0,8
320.0,1900.0,2000.0,1950.0,2
330.0,0.0,100.0,50.0,1
330.0,100.0,200.0,150.0,8
330.0,200.0,300.0,250.0,14
330.0,300.0,400.0,350.0,12
330.0,400.0,500.0,450.0,18
330.0,500.0,600.0,550.0,21
330.0,600.0,700.0,650.0,23
330.0,700.0,800.0,750.0,30
330.0,800.0,900.0,850.0,48
330.0,900.0,1000.0,950.0,39
330.0,1000.0,1100.0,1050.0,60
330.0,1100.0,1200.0,1150.0,59
330.0,1200.0,1300.0,1250.0,51
330.0,1300.0,1400.0,1350.0,35
330.0,1400.0,1500.0,1450.0,28
330.0,1500.0,1600.0,1550.0,18
330.0,1600.0,1700.0,1650.0,14
330.0,1700.0,1800.0,1750.0,10
330.0,1800.0,1900.0,1850.0,5
330.0,1900.0,2000.0,1950.0,6
340.0,0.0,100.0,50.0,5
340.0,100.0,200.0,150.0,6
340.0,200.0,300.0,250.0,8
340.0,300.0,400.0,350.0,14
340.0,400.0,500.0,450.0,14
340.0,500.0,600.0,550.0,18
340.0,600.0,700.0,650.0,29
340.0,700.0,800.0,750.0,27
340.0,800.0,900.0,850.0,47
340.0,900.0,1000.0,950.0,49
340.0,1000.0,1100.0,1050.0,60
340.0,1100.0,1200.0,1150.0,49
340.0,1200.0,1300.0,1250.0,54
340.0,1300.0,1400.0,1350.0,39
340.0,1400.0,1500.0,1450.0,21
340.0,1500.0,1600.0,1550.0,25
340.0,1600.0,1700.0,1650.0,12
340.0,1700.0,1800.0,1750.0,9
340.0,1800.0,1900.0,1850.0,7
340.0,1900.0,2000.0,1950.0,7
350.0,0.0,100.0,50.0,4
350.0,100.0,200.0,150.0,5
350.0,200.0,300.0,250.0,9
350.0,300.0,400.0,350.0,11
350.0,400.0,500.0,450.0,16
350.0,500.0,600.0,550.0,16
350.0,600.0,700.0,650.0,29
350.0,700.0,800.0,750.0,27
350.0,800.0,900.0,850.0,42
350.0,900.0,1000.0,950.0,60
350.0,1000.0,1100.0,1050.0,56
350.0,1100.0,1200.0,1150.0,58
350.0,1200.0,1300.0,1250.0,42
350.0,1300.0,1400.0,1350.0,36
