time_s,z_low_um,z_high_um,z_mid_um,count
100.0,200.0,300.0,250.0,26
100.0,300.0,400.0,350.0,30
100.0,400.0,500.0,450.0,17
100.0,500.0,600.0,550.0,23
100.0,600.0,700.0,650.0,34
100.0,700.0,800.0,750.0,24
100.0,800.0,900.0,850.0,31
100.0,900.0,1000.0,950.0,26
100.0,1000.0,1100.0,1050.0,42
100.0,1100.0,1200.0,1150.0,23
100.0,1200.0,1300.0,1250.0,29
100.0,1300.0,1400.0,1350.0,28
100.0,1400.0,1500.0,1450.0,18
100.0,1500.0,1600.0,1550.0,22
100.0,1600.0,1700.0,1650.0,32
100.0,1700.0,1800.0,1750.0,20
100.0,1800.0,1900.0,1850.0,16
100.0,1900.0,2000.0,1950.0,13
110.0,0.0,100.0,50.0,23
110.0,100.0,200.0,150.0,24
110.0,200.0,300.0,250.0,23
110.0,300.0,400.0,350.0,21
110.0,400.0,500.0,450.0,27
110.0,500.0,600.0,550.0,25
110.0,600.0,700.0,650.0,28
110.0,700.0,800.0,750.0,32
110.0,800.0,900.0,850.0,30
110.0,900.0,1000.0,950.0,35
110.0,1000.0,1100.0,1050.0,22
110.0,1100.0,1200.0,1150.0,39
110.0,1200.0,1300.0,1250.0,27
110.0,1300.0,1400.0,1350.0,17
110.0,1400.0,1500.0,1450.0,30
110.0,1500.0,1600.0,1550.0,24
110.0,1600.0,1700.0,1650.0,24
110.0,1700.0,1800.0,1750.0,18
110.0,1800.0,1900.0,1850.0,17
110.0,1900.0,2000.0,1950.0,14
120.0,0.0,100.0,50.0,22
120.0,100.0,200.0,150.0,22
120.0,200.0,300.0,250.0,23
120.0,300.0,400.0,350.0,21
120.0,400.0,500.0,450.0,33
120.0,500.0,600.0,550.0,21
120.0,600.0,700.0,650.0,29
120.0,700.0,800.0,750.0,27
120.0,800.0,900.0,850.0,32
120.0,900.0,1000.0,950.0,32
120.0,1000.0,1100.0,1050.0,36
120.0,1100.0,1200.0,1150.0,31
120.0,1200.0,1300.0,1250.0,29
120.0,1300.0,1400.0,1350.0,31
120.0,1400.0,1500.0,1450.0,22
120.0,1500.0,1600.0,1550.0,19
120.0,1600.0,1700.0,1650.0,21
120.0,1700.0,1800.0,1750.0,19
120.0,1800.0,1900.0,1850.0,14
120.0,1900.0,2000.0,1950.0,16
130.0,0.0,100.0,50.0,20
130.0,100.0,200.0,150.0,19
130.0,200.0,300.0,250.0,24
130.0,300.0,400.0,350.0,23
130.0,400.0,500.0,450.0,29
130.0,500.0,600.0,550.0,20
130.0,600.0,700.0,650.0,31
130.0,700.0,800.0,750.0,31
130.0,800.0,900.0,850.0,28
130.0,900.0,1000.0,950.0,33
130.0,1000.0,1100.0,1050.0,36
130.0,1100.0,1200.0,1150.0,43
130.0,1200.0,1300.0,1250.0,38
130.0,1300.0,1400.0,1350.0,21
130.0,1400.0,1500.0,1450.0,24
130.0,1500.0,1600.0,1550.0,14
130.0,1600.0,1700.0,1650.0,16
130.0,1700.0,1800.0,1750.0,15
130.0,1800.0,1900.0,1850.0,22
130.0,1900.0,2000.0,1950.0,13
140.0,0.0,100.0,50.0,18
140.0,100.0,200.0,150.0,17
140.0,200.0,300.0,250.0,29
140.0,300.0,400.0,350.0,25
140.0,400.0,500.0,450.0,21
140.0,500.0,600.0,550.0,25
140.0,600.0,700.0,650.0,30
140.0,700.0,800.0,750.0,28
140.0,800.0,900.0,850.0,30
140.0,900.0,1000.0,950.0,30
140.0,1000.0,1100.0,1050.0,37
140.0,1100.0,1200.0,1150.0,40
140.0,1200.0,1300.0,1250.0,47
140.0,1300.0,1400.0,1350.0,22
140.0,1400.0,1500.0,1450.0,19
140.0,1500.0,1600.0,1550.0,25
140.0,1600.0,1700.0,1650.0,12
140.0,1700.0,1800.0,1750.0,13
140.0,1800.0,1900.0,1850.0,16
140.0,1900.0,2000.0,1950.0,16
150.0,0.0,100.0,50.0,25
150.0,100.0,200.0,150.0,14
150.0,200.0,300.0,250.0,23
150.0,300.0,400.0,350.0,27
150.0,400.0,500.0,450.0,26
150.0,500.0,600.0,550.0,17
150.0,600.0,700.0,650.0,25
150.0,700.0,800.0,750.0,36
150.0,800.0,900.0,850.0,31
150.0,900.0,1000.0,950.0,30
150.0,1000.0,1100.0,1050.0,36
150.0,1100.0,1200.0,1150.0,36
150.0,1200.0,1300.0,1250.0,30
150.0,1300.0,1400.0,1350.0,39
150.0,1400.0,1500.0,1450.0,25
150.0,1500.0,1600.0,1550.0,19
150.0,1600.0,1700.0,1650.0,17
150.0,1700.0,1800.0,1750.0,19
150.0,1800.0,1900.0,1850.0,15
150.0,1900.0,2000.0,1950.0,10
160.0,0.0,100.0,50.0,17
160.0,100.0,200.0,150.0,22
160.0,200.0,300.0,250.0,23
160.0,300.0,400.0,350.0,24
160.0,400.0,500.0,450.0,20
160.0,500.0,600.0,550.0,27
160.0,600.0,700.0,650.0,26
160.0,700.0,800.0,750.0,25
160.0,800.0,900.0,850.0,41
160.0,900.0,1000.0,950.0,36
160.0,1000.0,1100.0,1050.0,35
160.0,1100.0,1200.0,1150.0,29
160.0,1200.0,1300.0,1250.0,25
160.0,1300.0,1400.0,1350.0,36
160.0,1400.0,1500.0,1450.0,35
160.0,1500.0,1600.0,1550.0,20
160.0,1600.0,1700.0,1650.0,23
160.0,1700.0,1800.0,1750.0,7
160.0,1800.0,1900.0,1850.0,18
160.0,1900.0,2000.0,1950.0,11
170.0,0.0,100.0,50.0,21
170.0,100.0,200.0,150.0,19
170.0,200.0,300.0,250.0,20
170.0,300.0,400.0,350.0,23
170.0,400.0,500.0,450.0,26
170.0,500.0,600.0,550.0,23
170.0,600.0,700.0,650.0,23
170.0,700.0,800.0,750.0,33
170.0,800.0,900.0,850.0,38
170.0,900.0,1000.0,950.0,40
170.0,1000.0,1100.0,1050.0,34
170.0,1100.0,1200.0,1150.0,27
170.0,1200.0,1300.0,1250.0,30
170.0,1300.0,1400.0,1350.0,36
170.0,1400.0,1500.0,1450.0,28
170.0,1500.0,1600.0,1550.0,23
170.0,1600.0,1700.0,1650.0,19
170.0,1700.0,1800.0,1750.0,13
170.0,1800.0,1900.0,1850.0,11
170.0,1900.0,2000.0,1950.0,13
180.0,0.0,100.0,50.0,23
180.0,100.0,200.0,150.0,15
180.0,200.0,300.0,250.0,21
180.0,300.0,400.0,350.0,19
180.0,400.0,500.0,450.0,27
180.0,500.0,600.0,550.0,20
180.0,600.0,700.0,650.0,34
180.0,700.0,800.0,750.0,27
180.0,800.0,900.0,850.0,45
180.0,900.0,1000.0,950.0,32
180.0,1000.0,1100.0,1050.0,39
180.0,1100.0,1200.0,1150.0,31
180.0,1200.0,1300.0,1250.0,28
180.0,1300.0,1400.0,1350.0,31
180.0,1400.0,1500.0,1450.0,23
180.0,1500.0,1600.0,1550.0,31
180.0,1600.0,1700.0,1650.0,14
180.0,1700.0,1800.0,1750.0,14
180.0,1800.0,1900.0,1850.0,13
180.0,1900.0,2000.0,1950.0,13
190.0,0.0,100.0,50.0,16
190.0,100.0,200.0,150.0,21
190.0,200.0,300.0,250.0,25
190.0,300.0,400.0,350.0,17
190.0,400.0,500.0,450.0,21
190.0,500.0,600.0,550.0,22
190.0,600.0,700.0,650.0,34
190.0,700.0,800.0,750.0,34
190.0,800.0,900.0,850.0,38
190.0,900.0,1000.0,950.0,28
190.0,1000.0,1100.0,1050.0,38
190.0,1100.0,1200.0,1150.0,42
190.0,1200.0,1300.0,1250.0,23
190.0,1300.0,1400.0,1350.0,29
190.0,1400.0,1500.0,1450.0,19
190.0,1500.0,1600.0,1550.0,32
190.0,1600.0,1700.0,1650.0,23
190.0,1700.0,1800.0,1750.0,12
190.0,1800.0,1900.0,1850.0,18
190.0,1900.0,2000.0,1950.0,8
200.0,0.0,100.0,50.0,17
200.0,100.0,200.0,150.0,18
200.0,200.0,300.0,250.0,17
200.0,300.0,400.0,350.0,19
200.0,400.0,500.0,450.0,33
200.0,500.0,600.0,550.0,23
200.0,600.0,700.0,650.0,31
200.0,700.0,800.0,750.0,29
200.0,800.0,900.0,850.0,32
200.0,900.0,1000.0,950.0,35
200.0,1000.0,1100.0,1050.0,33
200.0,1100.0,1200.0,1150.0,36
200.0,1200.0,1300.0,1250.0,40
200.0,1300.0,1400.0,1350.0,29
200.0,1400.0,1500.0,1450.0,22
200.0,1500.0,1600.0,1550.0,28
200.0,1600.0,1700.0,1650.0,18
200.0,1700.0,1800.0,1750.0,21
200.0,1800.0,1900.0,1850.0,9
200.0,1900.0,2000.0,1950.0,10
210.0,0.0,100.0,50.0,15
210.0,100.0,200.0,150.0,23
210.0,200.0,300.0,250.0,14
210.0,300.0,400.0,350.0,28
210.0,400.0,500.0,450.0,30
210.0,500.0,600.0,550.0,25
210.0,600.0,700.0,650.0,30
210.0,700.0,800.0,750.0,18
210.0,800.0,900.0,850.0,29
210.0,900.0,1000.0,950.0,38
210.0,1000.0,1100.0,1050.0,30
210.0,1100.0,1200.0,1150.0,39
210.0,1200.0,1300.0,1250.0,39
210.0,1300.0,1400.0,1350.0,38
210.0,1400.0,1500.0,1450.0,25
210.0,1500.0,1600.0,1550.0,19
210.0,1600.0,1700.0,1650.0,16
210.0,1700.0,1800.0,1750.0,17
210.0,1800.0,1900.0,1850.0,16
210.0,1900.0,2000.0,1950.0,11
220.0,0.0,100.0,50.0,19
220.0,100.0,200.0,150.0,15
220.0,200.0,300.0,250.0,17
220.0,300.0,400.0,350.0,30
220.0,400.0,500.0,450.0,23
220.0,500.0,600.0,550.0,25
220.0,600.0,700.0,650.0,31
220.0,700.0,800.0,750.0,19
220.0,800.0,900.0,850.0,34
220.0,900.0,1000.0,950.0,31
220.0,1000.0,1100.0,1050.0,40
220.0,1100.0,1200.0,1150.0,32
220.0,1200.0,1300.0,1250.0,33
220.0,1300.0,1400.0,1350.0,34
220.0,1400.0,1500.0,1450.0,37
220.0,1500.0,1600.0,1550.0,17
220.0,1600.0,1700.0,1650.0,28
220.0,1700.0,1800.0,1750.0,15
220.0,1800.0,1900.0,1850.0,10
220.0,1900.0,2000.0,1950.0,10
230.0,0.0,100.0,50.0,20
230.0,100.0,200.0,150.0,17
230.0,200.0,300.0,250.0,20
230.0,300.0,400.0,350.0,22
230.0,400.0,500.0,450.0,27
230.0,500.0,600.0,550.0,22
230.0,600.0,700.0,650.0,28
230.0,700.0,800.0,750.0,28
230.0,800.0,900.0,850.0,35
230.0,900.0,1000.0,950.0,34
230.0,1000.0,1100.0,1050.0,33
230.0,1100.0,1200.0,1150.0,32
230.0,1200.0,1300.0,1250.0,35
230.0,1300.0,1400.0,1350.0,33
230.0,1400.0,1500.0,1450.0,30
230.0,1500.0,1600.0,1550.0,26
230.0,1600.0,1700.0,1650.0,24
230.0,1700.0,1800.0,1750.0,14
230.0,1800.0,1900.0,1850.0,14
230.0,1900.0,2000.0,1950.0,6
240.0,0.0,100.0,50.0,19
240.0,100.0,200.0,150.0,18
240.0,200.0,300.0,250.0,16
240.0,300.0,400.0,350.0,27
240.0,400.0,500.0,450.0,22
240.0,500.0,600.0,550.0,27
240.0,600.0,700.0,650.0,31
240.0,700.0,800.0,750.0,22
240.0,800.0,900.0,850.0,40
240.0,900.0,1000.0,950.0,45
240.0,1000.0,1100.0,1050.0,24
240.0,1100.0,1200.0,1150.0,31
240.0,1200.0,1300.0,1250.0,34
240.0,1300.0,1400.0,1350.0,31
240.0,1400.0,1500.0,1450.0,30
240.0,1500.0,1600.0,1550.0,31
240.0,1600.0,1700.0,1650.0,17
240.0,1700.0,1800.0,1750.0,13
240.0,1800.0,1900.0,1850.0,9
240.0,1900.0,2000.0,1950.0,13
250.0,0.0,100.0,50.0,11
250.0,100.0,200.0,150.0,25
250.0,200.0,300.0,250.0,24
250.0,300.0,400.0,350.0,25
250.0,400.0,500.0,450.0,21
250.0,500.0,600.0,550.0,22
250.0,600.0,700.0,650.0,26
250.0,700.0,800.0,750.0,31
250.0,800.0,900.0,850.0,40
250.0,900.0,1000.0,950.0,34
250.0,1000.0,1100.0,1050.0,35
250.0,1100.0,1200.0,1150.0,43
250.0,1200.0,1300.0,1250.0,23
250.0,1300.0,1400.0,1350.0,27
250.0,1400.0,1500.0,1450.0,27
250.0,1500.0,1600.0,1550.0,22
250.0,1600.0,1700.0,1650.0,25
250.0,1700.0,1800.0,1750.0,16
250.0,1800.0,1900.0,1850.0,12
250.0,1900.0,2000.0,1950.0,11
260.0,0.0,100.0,50.0,14
260.0,100.0,200.0,150.0,16
260.0,200.0,300.0,250.0,34
260.0,300.0,400.0,350.0,19
260.0,400.0,500.0,450.0,26
260.0,500.0,600.0,550.0,26
260.0,600.0,700.0,650.0,28
260.0,700.0,800.0,750.0,24
260.0,800.0,900.0,850.0,27
260.0,900.0,1000.0,950.0,42
260.0,1000.0,1100.0,1050.0,42
260.0,1100.0,1200.0,1150.0,36
260.0,1200.0,1300.0,1250.0,30
260.0,1300.0,1400.0,1350.0,25
260.0,1400.0,1500.0,1450.0,24
260.0,1500.0,1600.0,1550.0,26
260.0,1600.0,1700.0,1650.0,18
260.0,1700.0,1800.0,1750.0,23
260.0,1800.0,1900.0,1850.0,16
260.0,1900.0,2000.0,1950.0,4
270.0,0.0,100.0,50.0,14
270.0,100.0,200.0,150.0,20
270.0,200.0,300.0,250.0,27
270.0,300.0,400.0,350.0,25
270.0,400.0,500.0,450.0,20
270.0,500.0,600.0,550.0,31
270.0,600.0,700.0,650.0,25
270.0,700.0,800.0,750.0,23
270.0,800.0,900.0,850.0,29
270.0,900.0,1000.0,950.0,46
270.0,1000.0,1100.0,1050.0,38
270.0,1100.0,1200.0,1150.0,33
270.0,1200.0,1300.0,1250.0,30
270.0,1300.0,1400.0,1350.0,36
270.0,1400.0,1500.0,1450.0,20
270.0,1500.0,1600.0,1550.0,23
270.0,1600.0,1700.0,1650.0,19
270.0,1700.0,1800.0,1750.0,16
270.0,1800.0,1900.0,1850.0,17
270.0,1900.0,2000.0,1950.0,8
280.0,0.0,100.0,50.0,17
280.0,100.0,200.0,150.0,14
280.0,200.0,300.0,250.0,22
280.0,300.0,400.0,350.0,28
280.0,400.0,500.0,450.0,32
280.0,500.0,600.0,550.0,24
280.0,600.0,700.0,650.0,16
280.0,700.0,800.0,750.0,29
280.0,800.0,900.0,850.0,36
280.0,900.0,1000.0,950.0,41
280.0,1000.0,1100.0,1050.0,47
280.0,1100.0,1200.0,1150.0,32
280.0,1200.0,1300.0,1250.0,28
280.0,1300.0,1400.0,1350.0,22
280.0,1400.0,1500.0,1450.0,27
280.0,1500.0,1600.0,1550.0,22
280.0,1600.0,1700.0,1650.0,25
280.0,1700.0,1800.0,1750.0,11
280.0,1800.0,1900.0,1850.0,17
280.0,1900.0,2000.0,1950.0,10
290.0,0.0,100.0,50.0,16
290.0,100.0,200.0,150.0,20
290.0,200.0,300.0,250.0,18
290.0,300.0,400.0,350.0,31
290.0,400.0,500.0,450.0,29
290.0,500.0,600.0,550.0,19
290.0,600.0,700.0,650.0,21
290.0,700.0,800.0,750.0,26
290.0,800.0,900.0,850.0,44
290.0,900.0,1000.0,950.0,41
290.0,1000.0,1100.0,1050.0,30
290.0,1100.0,1200.0,1150.0,44
290.0,1200.0,1300.0,1250.0,23
290.0,1300.0,1400.0,1350.0,31
290.0,1400.0,1500.0,1450.0,22
290.0,1500.0,1600.0,1550.0,21
290.0,1600.0,1700.0,1650.0,21
290.0,1700.0,1800.0,1750.0,17
290.0,1800.0,1900.0,1850.0,17
290.0,1900.0,2000.0,1950.0,9
300.0,0.0,100.0,50.0,17
300.0,100.0,200.0,150.0,16
300.0,200.0,300.0,250.0,24
300.0,300.0,400.0,350.0,30
300.0,400.0,500.0,450.0,13
300.0,500.0,600.0,550.0,18
300.0,600.0,700.0,650.0,31
300.0,700.0,800.0,750.0,40
300.0,800.0,900.0,850.0,28
300.0,900.0,1000.0,950.0,42
300.0,1000.0,1100.0,1050.0,37
300.0,1100.0,1200.0,1150.0,44
300.0,1200.0,1300.0,1250.0,26
300.0,1300.0,1400.0,1350.0,22
300.0,1400.0,1500.0,1450.0,30
300.0,1500.0,1600.0,1550.0,22
300.0,1600.0,1700.0,1650.0,24
300.0,1700.0,1800.0,1750.0,14
300.0,1800.0,1900.0,1850.0,13
300.0,1900.0,2000.0,1950.0,9
310.0,0.0,100.0,50.0,21
310.0,100.0,200.0,150.0,20
310.0,200.0,300.0,250.0,15
310.0,300.0,400.0,350.0,17
310.0,400.0,500.0,450.0,27
310.0,500.0,600.0,550.0,18
310.0,600.0,700.0,650.0,29
310.0,700.0,800.0,750.0,34
310.0,800.0,900.0,850.0,34
310.0,900.0,1000.0,950.0,48
310.0,1000.0,1100.0,1050.0,43
310.0,1100.0,1200.0,1150.0,28
310.0,1200.0,1300.0,1250.0,30
310.0,1300.0,1400.0,1350.0,29
310.0,1400.0,1500.0,1450.0,25
310.0,1500.0,1600.0,1550.0,27
310.0,1600.0,1700.0,1650.0,20
310.0,1700.0,1800.0,1750.0,13
310.0,1800.0,1900.0,1850.0,8
310.0,1900.0,2000.0,1950.0,14
320.0,0.0,100.0,50.0,24
320.0,100.0,200.0,150.0,15
320.0,200.0,300.0,250.0,16
320.0,300.0,400.0,350.0,20
320.0,400.0,500.0,450.0,24
320.0,500.0,600.0,550.0,24
320.0,600.0,700.0,650.0,26
320.0,700.0,800.0,750.0,31
320.0,800.0,900.0,850.0,45
320.0,900.0,1000.0,950.0,41
320.0,1000.0,1100.0,1050.0,30
320.0,1100.0,1200.0,1150.0,40
320.0,1200.0,1300.0,1250.0,38
320.0,1300.0,1400.0,1350.0,21
320.0,1400.0,1500.0,1450.0,29
320.0,1500.0,1600.0,1550.0,17
320.0,1600.0,1700.0,1650.0,22
320.0,1700.0,1800.0,1750.0,10
320.0,1800.0,1900.0,1850.0,20
320.0,1900.0,2000.0,1950.0,7
330.0,0.0,100.0,50.0,22
330.0,100.0,200.0,150.0,13
330.0,200.0,300.0,250.0,21
330.0,300.0,400.0,350.0,18
330.0,400.0,500.0,450.0,24
330.0,500.0,600.0,550.0,22
330.0,600.0,700.0,650.0,26
330.0,700.0,800.0,750.0,35
330.0,800.0,900.0,850.0,36
330.0,900.0,1000.0,950.0,46
330.0,1000.0,1100.0,1050.0,34
330.0,1100.0,1200.0,1150.0,36
330.0,1200.0,1300.0,1250.0,34
330.0,1300.0,1400.0,1350.0,31
330.0,1400.0,1500.0,1450.0,27
330.0,1500.0,1600.0,1550.0,20
330.0,1600.0,1700.0,1650.0,21
330.0,1700.0,1800.0,1750.0,15
330.0,1800.0,1900.0,1850.0,13
330.0,1900.0,2000.0,1950.0,6
340.0,0.0,100.0,50.0,21
340.0,100.0,200.0,150.0,15
340.0,200.0,300.0,250.0,19
340.0,300.0,400.0,350.0,17
340.0,400.0,500.0,450.0,23
340.0,500.0,600.0,550.0,28
340.0,600.0,700.0,650.0,28
340.0,700.0,800.0,750.0,29
340.0,800.0,900.0,850.0,36
340.0,900.0,1000.0,950.0,43
340.0,1000.0,1100.0,1050.0,40
340.0,1100.0,1200.0,1150.0,33
340.0,1200.0,1300.0,1250.0,32
340.0,1300.0,1400.0,1350.0,32
340.0,1400.0,1500.0,1450.0,29
340.0,1500.0,1600.0,1550.0,19
340.0,1600.0,1700.0,1650.0,23
340.0,1700.0,1800.0,1750.0,17
340.0,1800.0,1900.0,1850.0,11
340.0,1900.0,2000.0,1950.0,5
350.0,0.0,100.0,50.0,19
350.0,100.0,200.0,150.0,15
350.0,200.0,300.0,250.0,31
350.0,300.0,400.0,350.0,10
350.0,400.0,500.0,450.0,14
350.0,500.0,600.0,550.0,29
350.0,600.0,700.0,650.0,29
350.0,700.0,800.0,750.0,28
350.0,800.0,900.0,850.0,39
350.0,900.0,1000.0,950.0,43
350.0,1000.0,1100.0,1050.0,42
350.0,1100.0,1200.0,1150.0,42
350.0,1200.0,1300.0,1250.0,21
