time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
100.0,1.6666666666666667,500,483,17,14,0.028,0.3714273928230265,0.15266888953382673,0.3520696134989552,0.7142663784574054,775.9147185414712,771.7555305708191,0.0005481671396718525,975.8040044186088,961.3515819194666,1030.1892435754012,458.22562312896787,5.804629932136452e-13
110.0,1.8333333333333333,500,485,15,14,0.028,0.35800024974908934,0.1491061317147329,0.3491705412319242,0.7126519526800805,759.810123214095,764.815548016045,0.0005781525006987886,977.1023173122614,967.4891797496097,1021.868917467809,452.46234247033965,6.389348640031953e-13
120.0,2.0,500,482,18,16,0.032,0.357452671831178,0.1505208399295372,0.34939803498333755,0.7137206360373954,746.7107406393642,753.3726394071801,0.0005626319149725911,981.5022928884745,966.3463688412487,1017.4740851926294,440.47690241255106,6.975095696612673e-13
130.0,2.1666666666666665,500,481,19,14,0.028,0.3521485014625411,0.15550943584349083,0.3485166026907132,0.7179430281458706,729.0522984856176,737.9533262401807,0.0005843661155529165,987.9809941025293,971.3459135489798,1015.1007886426621,433.37810757982265,7.561827723134879e-13
140.0,2.3333333333333335,500,481,19,17,0.034,0.35200732830171283,0.14723363237671794,0.34868186612832663,0.7220820952992854,709.6215732327562,695.988594239018,0.0005997962026350683,988.8625080916693,979.1267513522962,1015.4088413414355,431.28498153433543,8.150560741506802e-13
150.0,2.5,500,473,27,26,0.052,0.3551089900590248,0.14253519320432492,0.34931700135285976,0.7225779371842286,697.7658708381309,691.0780125127059,0.0006453904421461382,993.7675911247969,984.060951243066,1017.6038070920926,431.0699731308194,8.736384440010079e-13
160.0,2.6666666666666665,500,486,14,23,0.046,0.36164749818619324,0.14512467342761762,0.35012310818453085,0.7228609240780418,690.4702832232326,665.2775721417755,0.0006254538000578524,999.6356223385553,986.4242869568245,1015.8519403722646,426.35253905412776,9.323136129067729e-13
170.0,2.8333333333333335,500,484,16,25,0.05,0.35219378443109856,0.14623219044781557,0.3486657253264801,0.725268220228583,677.3353615582247,655.1527664194969,0.0006236261287411515,1001.6488841421772,984.1054542507031,1013.9832369897733,420.09286265936476,9.911994400368282e-13
180.0,3.0,500,475,25,32,0.064,0.3507599318305304,0.13878615419142037,0.34854539061650486,0.7285385003478525,664.6035623300563,634.5208589102814,0.0006612000293833518,1006.4064657248285,985.5103102154022,1016.6594292958715,409.15196856944726,1.049949002381736e-12
190.0,3.1666666666666665,500,481,19,37,0.074,0.3691836947619963,0.1407479534163472,0.35149349479284353,0.7278725186123416,665.8468368386565,643.0365229751437,0.0006307357315516316,1010.6278706934173,985.461811876252,1022.7567258367762,408.4847662505745,1.1087004757378065e-12
200.0,3.3333333333333335,500,485,15,35,0.07,0.36131351616389773,0.1415205727107775,0.3502599328394092,0.7259504390087029,659.0748699301854,653.7848961102383,0.0006685957428290089,1012.826074875095,989.7040316464228,1024.5577467648993,410.71160960516335,1.1674610134860342e-12
210.0,3.5,500,478,22,35,0.07,0.3637240919084783,0.1374442502491059,0.35073052749705214,0.7218717523457928,659.4524656151837,636.1529305747069,0.0006693412803802537,1012.8618707061711,979.9499297353528,1025.851034666509,413.04137914112385,1.225867820530047e-12
220.0,3.6666666666666665,500,485,15,36,0.072,0.35392224853343784,0.13875332034767837,0.3489642413563343,0.7233609310499151,650.1086078617885,638.7755245255806,0.000699369975891381,1013.6887946426039,985.5032509366956,1025.3686265265426,408.6919347596531,1.2843552304779891e-12
230.0,3.8333333333333335,500,481,19,44,0.088,0.3557954516210789,0.1456881306561141,0.3492051854848147,0.724497143604048,642.7084894205417,631.9043630144445,0.0006841229175393855,1012.6844531406973,989.6048765967407,1031.9368714233415,405.2848616091197,1.3429667485944132e-12
240.0,4.0,500,478,22,37,0.074,0.36121053570486106,0.1422606808264083,0.3501721352308376,0.7234951637582235,640.0447927599358,617.0349271223223,0.000680763787374059,1008.6847470187274,998.9878242209107,1036.1760178771076,408.5245689761193,1.401324209615028e-12
250.0,4.166666666666667,500,488,12,37,0.074,0.35916398979299075,0.1457801370140993,0.3498446716465697,0.7234906922280984,634.4210816405763,610.7055700054873,0.0006557840755626605,1010.1891320098157,1003.4803941449053,1040.8242518266911,404.54527585722883,1.4593788730078453e-12
260.0,4.333333333333333,500,477,23,38,0.076,0.3618748042609541,0.1410189435836908,0.3502999036370231,0.7236757820364544,630.1909965065846,586.1333721068058,0.0006434011343381636,1012.2130044702134,1010.2249297786203,1042.8674322847228,405.58201630875254,1.5179085783110373e-12
270.0,4.5,500,482,18,43,0.086,0.3624973182172176,0.14779734209646353,0.35029368763979823,0.7233215181725641,624.639150926286,605.5139432904635,0.000706139405011092,1011.214232068172,1009.5753826640246,1035.6799615726914,401.91605579829,1.576419631391557e-12
280.0,4.666666666666667,500,476,24,48,0.096,0.36231843199514685,0.1447958722612741,0.35035455558612066,0.7218686591097162,623.4462259405122,606.3009906809137,0.0006708870265917117,1004.0933560625392,1001.717850937131,1037.7847626908174,396.2530710649086,1.6352993388850307e-12
290.0,4.833333333333333,500,487,13,48,0.096,0.356808195858287,0.14339876246886318,0.3494460438531287,0.722461387277833,617.0915707320609,604.1295703436513,0.0007054757622491145,999.1457594001299,996.6850485324987,1038.6046393099093,390.5637432908575,1.6940893838453645e-12
300.0,5.0,500,495,5,47,0.094,0.3577936401933001,0.14862228169348876,0.34945045624509613,0.7232368172262559,612.9336890202374,604.9143687242869,0.0006926492384495932,992.3042047931413,1000.1101643178898,1036.7977845646208,385.8489494452576,1.7529457169233425e-12
310.0,5.166666666666667,500,483,17,52,0.104,0.35337267651033266,0.1482413146501788,0.3487569259149383,0.7252688013892753,603.894719820847,586.8986980040239,0.0006954091101977782,987.765788563139,1007.3950725444112,1033.1522371402507,382.41364329147376,1.8118603764835342e-12
320.0,5.333333333333333,500,480,20,55,0.11,0.35989257297770627,0.1453985425683003,0.349886975672873,0.7261234711632912,599.9534039110508,572.6369402305398,0.0007053676815957268,978.7196475403025,1015.8819372280675,1031.7275453215022,387.64938796014957,1.8706770418185122e-12
330.0,5.5,500,480,20,56,0.112,0.3680609022100375,0.15250075201634702,0.35127683833617757,0.7254496005768301,597.3365562766601,563.6685252104312,0.0007139644894099567,979.0347479525697,1017.0256155144419,1031.2558446960977,387.40674050943795,1.92943417701739e-12
340.0,5.666666666666667,500,478,22,55,0.11,0.357403315641301,0.14729518336902206,0.3495375182831949,0.7228821041654054,596.2223036137894,555.7440123766489,0.000698191087145351,977.3402781942167,1018.8294167377161,1040.8743269259237,387.4812573432826,1.987846024326334e-12
350.0,5.833333333333333,500,482,18,54,0.108,0.3570502949997374,0.14563053579201737,0.34926951770638515,0.7239435646423658,591.687929239728,542.3293937685087,0.0006987819403008152,971.7679124740486,1015.4812169773071,1046.657792822055,380.5257772218863,2.0463575571043703e-12
360.0,6.0,500,487,13,61,0.122,0.35620729132488393,0.14658529952972663,0.3491888215341982,0.7263842600757903,586.925506965531,568.0318905052388,0.0007183678194387195,971.5224468926955,1015.2121396878192,1055.937425761055,368.3983370405595,2.1050095544626583e-12
370.0,6.166666666666667,500,476,24,52,0.104,0.35561602241638623,0.14450153695349857,0.3491389852624238,0.730419890748954,578.800333173031,536.7443121820422,0.0007108092892134917,971.2707055255528,1013.1275921324303,1057.6795712604792,361.6159597699318,2.163825902680688e-12
380.0,6.333333333333333,500,479,21,46,0.092,0.361705799318342,0.14086336163292548,0.3502162175749014,0.7292177013617077,580.1346163843871,541.7097243926618,0.000694233047822982,968.6749821108461,1008.022006728995,1057.7031030162873,364.2157093539778,2.2225755144781162e-12
390.0,6.5,500,474,26,56,0.112,0.3645821797462018,0.14760829399864425,0.35065361362043984,0.7285003971071867,580.409581015644,549.5516860266645,0.000676906604368986,969.7003513427261,1007.6732085094969,1062.117162263248,363.1929150281149,2.2813458173150044e-12
400.0,6.666666666666667,500,478,22,48,0.096,0.36892942769437137,0.14023576786272327,0.3513345328633208,0.7246608198597633,586.4617545129405,556.3987098308719,0.0006690596987303691,972.6196859386274,1005.9939164180901,1057.2780145741817,361.5402881016245,2.340099414847907e-12
410.0,6.833333333333333,500,480,20,54,0.108,0.36225484044978423,0.13937799646142257,0.3503955364198687,0.7218234538935694,586.2355728497657,552.5588418548099,0.0006810203648117506,972.3612984952813,1005.1827801435362,1054.295668222301,366.7840913090178,2.3987971356858316e-12
420.0,7.0,500,481,19,58,0.116,0.3607743678290633,0.1463694269499331,0.35005614072662167,0.7218449692448616,585.5654842228006,560.0090578723682,0.0007160675261077829,978.4791498290992,1013.0082551703895,1062.5274509471362,370.2231622437578,2.4577946145165246e-12
430.0,7.166666666666667,500,480,20,52,0.104,0.35762336748166557,0.1469968673576993,0.34948519256837335,0.7207826431434654,584.0172723963262,548.0181804336302,0.0006774530749974673,984.8713859512235,1014.7129846358602,1066.7263055136589,368.91921367360953,2.516430028516778e-12
440.0,7.333333333333333,500,484,16,57,0.114,0.35612524534431883,0.144984605564955,0.3490545612115668,0.7234238932768189,578.1875417743913,556.7967442557672,0.0006760333020033771,985.2089524087602,1013.0831968529174,1063.5997682027,364.86361074322645,2.5751775055122635e-12
450.0,7.5,500,482,18,61,0.122,0.3615300080927583,0.14927347574194874,0.35003831381865225,0.7255216686666996,572.8316267142051,545.9061270431274,0.0007189937555902113,997.8354781079559,1010.8115438583428,1055.8483104958502,366.56618944199136,2.6339929327840614e-12
460.0,7.666666666666667,500,485,15,66,0.132,0.35703822609312524,0.14429199300026477,0.34942161580896064,0.7249309334588142,569.7674539778722,532.849902585326,0.0007515725488327218,997.400774016433,1016.9926494327955,1056.8522349147956,369.01730020658306,2.6924969082724167e-12
470.0,7.833333333333333,500,479,21,61,0.122,0.3588392066769446,0.1402749665598333,0.34980650206332164,0.7245774461657598,568.0146810495354,521.8774443792277,0.0007320646321961289,992.0354814054925,1022.3582620931224,1054.6398784481812,368.2927634081917,2.750996250186401e-12
480.0,8.0,500,478,22,70,0.14,0.3664006857017556,0.1459124698880806,0.3508759252205999,0.7260133978600996,564.8167554232854,513.2453953827039,0.0007301627129395027,990.6326397069844,1028.3662005897977,1050.8392722303793,371.4360567347471,2.80972683312729e-12
490.0,8.166666666666666,500,486,14,61,0.122,0.36505759278577204,0.14115605367539868,0.35077910298705617,0.7243083961629391,565.8301154498707,519.0921526831839,0.0007258095055356384,1004.3500073209691,1029.1463361955664,1047.0006463401758,372.5515401756842,2.8684152432323322e-12
500.0,8.333333333333334,500,489,11,58,0.116,0.3714166247089852,0.14426627337739115,0.35172556215149064,0.7222588597703734,570.3279935651595,514.8163725945016,0.0006994214600415156,1005.6092148745769,1023.032169242183,1039.1071584236597,376.2391037249099,2.9268229347376315e-12
510.0,8.5,500,474,26,54,0.108,0.36934661309920847,0.147383540506633,0.3513279861205089,0.7195230704427114,574.9783654187161,527.5399543408932,0.0006991653391030775,1003.2051759390362,1024.0702545418226,1033.8198681315873,382.81814877226196,2.985175364906558e-12
520.0,8.666666666666666,500,481,19,55,0.11,0.3624808667411496,0.14593021789063274,0.3502051698880906,0.7167303864812625,576.7056427182629,528.3842990607525,0.000712551093281111,1010.6746752812774,1020.4510921600701,1029.719232295913,384.68504315755786,3.0435496692255096e-12
530.0,8.833333333333334,500,485,15,69,0.138,0.36181508350944624,0.1524551622451318,0.3499506642633339,0.7172641639247929,575.1061774547409,539.4537292960254,0.0007423148129581656,1015.2456629103882,1011.0021832034023,1028.58605991435,388.82147211907636,3.1017287047302323e-12
540.0,9.0,500,490,10,65,0.13,0.3572274837929709,0.14635364951512128,0.3492553810741266,0.7181526857128294,570.4385950738889,546.5809126359194,0.0007456489441942379,1019.6388724101738,1004.1048013771531,1025.0154658276217,384.99310050350454,3.1599518834797325e-12
550.0,9.166666666666666,500,480,20,80,0.16,0.3535545797008228,0.14603333388843887,0.3486934750523073,0.7201925667077648,566.9723155588316,532.3493373612913,0.000738411438998928,1027.9832691790612,1003.0354668686908,1042.0176328552814,379.58240767009795,3.2181177828245805e-12
560.0,9.333333333333334,500,474,26,66,0.132,0.37812210609642294,0.1494940358668427,0.3525574631870398,0.7196330395436726,573.5556911241749,541.0274651325283,0.0007726836630335586,1030.066526396877,1010.4985949862998,1052.2446151971124,379.99494578041384,3.276451242017163e-12
570.0,9.5,500,485,15,60,0.12,0.37378830917287814,0.145306486164801,0.35207020073422873,0.7162128041455835,575.846825498796,531.1896782733425,0.0007367270063246738,1027.925328794156,1013.7892240980322,1047.578523732815,383.52562130335536,3.334865196685954e-12
580.0,9.666666666666666,500,484,16,66,0.132,0.37038640134702905,0.14835024188944648,0.3514399111639439,0.7119522277629597,582.7800206370993,533.843331999175,0.0006748631184601288,1026.3342027742158,1013.1953536349776,1043.1124353367331,383.4702207628947,3.3933793290896567e-12
590.0,9.833333333333334,500,476,24,64,0.128,0.3655098132521582,0.1486770723942483,0.35074699438311935,0.7103923317660212,581.9221486606134,532.6872952429941,0.0006683437996171693,1023.9409573467902,1020.0186420546578,1046.1519565034973,381.24712660643496,3.45172549366677e-12
600.0,10.0,500,475,25,69,0.138,0.36205838991596034,0.14685081125946978,0.3500297213788587,0.7113241382581827,581.3516275755086,537.019512797225,0.0006896421181023367,1025.0122102462085,1022.1887931802223,1048.2316631591925,381.2140238927742,3.5099998505199174e-12
610.0,10.166666666666666,500,481,19,57,0.114,0.36542219725739167,0.14903143143883726,0.3506787750144565,0.7080416312107145,588.1053876230243,556.620859209187,0.0007031454132073804,1039.0662270499229,1028.0288347528824,1054.5572349016538,388.37209229956994,3.5683349829631975e-12
620.0,10.333333333333334,500,486,14,60,0.12,0.3568965826561505,0.14827056138648903,0.34924918080293776,0.7085756366293241,584.1329513742057,546.6823968211729,0.0006874781144504378,1035.5915198639525,1029.4242872579102,1058.6721726319283,379.28673194870834,3.6267155131359274e-12
630.0,10.5,500,471,29,58,0.116,0.36407625504958313,0.14251285820580656,0.3504852463343853,0.7107428535050244,584.6427819594437,557.6669028339782,0.000693155386580249,1025.4177275263717,1029.89957946025,1063.6905703758175,374.4167414345823,3.685126996627238e-12
640.0,10.666666666666666,500,483,17,51,0.102,0.36986916900553435,0.15242342267078696,0.3513281700169527,0.7086540427121096,589.5365033611184,548.5379845349116,0.0006306817489885572,1019.9348895020242,1030.865035419449,1063.5755066503589,374.6935488559904,3.7432469825222675e-12
650.0,10.833333333333334,500,480,20,58,0.116,0.3570716197469336,0.15342732515446272,0.3491425075665321,0.7074263663771021,588.4774243757763,553.3563879818388,0.00063708152553935,1024.3401093466878,1030.0796076347458,1063.867981641986,373.16478299984226,3.801462242843426e-12
660.0,11.0,500,478,22,67,0.134,0.3595888329865733,0.1488790870992346,0.3497467340947406,0.7105816339985354,581.5280021001362,537.7348554990481,0.0007167240076198136,1022.0165491348243,1028.0184452886576,1065.8392694390798,370.9211478760597,3.859767729985857e-12
670.0,11.166666666666666,500,487,13,61,0.122,0.3623332406683138,0.1477994032176729,0.35007579674879685,0.7090748520618604,582.6255519974667,541.457845637504,0.0007042727673388731,1022.1424358844744,1023.4495283548241,1064.4475934996365,372.338134460053,3.91786389436642e-12
680.0,11.333333333333334,500,483,17,69,0.138,0.3666565958592996,0.14944437747385264,0.3507914645730314,0.7082280807752823,583.1124529629168,543.7272852151841,0.0006742090311430884,1016.2652367863261,1024.4886783698767,1063.6484903907563,366.2505560846253,3.976203887541125e-12
690.0,11.5,500,481,19,67,0.134,0.36752930666621964,0.14760753608622604,0.3510013541484432,0.707508704946754,583.3747643605435,531.1131257980926,0.0006905850118320236,1018.3071169458022,1024.7633809424467,1056.905172834083,369.31245970179395,4.034263655627747e-12
700.0,11.666666666666666,500,490,10,60,0.12,0.3622644878418355,0.15035486843745824,0.3500964499816806,0.7065313972536543,581.7798336589037,534.6211717515205,0.0007049498436109328,1015.6467904539124,1024.7677764085122,1049.1190448228954,371.0820872868686,4.092209679601641e-12
710.0,11.833333333333334,500,481,19,62,0.124,0.3645735482714937,0.13973621120106827,0.35060723030269336,0.7057203455584705,583.8201594909686,539.2710905986972,0.0007004599369808849,1009.8403057787506,1024.4171950761365,1047.3973169184708,370.4812879691941,4.150194513816242e-12
720.0,12.0,500,478,22,69,0.138,0.3605038614449002,0.143576668629482,0.3498991836182423,0.7053494483070157,582.2791127904736,548.4129618135964,0.0007024284390885545,1010.227820520069,1035.6335177873639,1046.751544770277,371.19903302102614,4.208165193925905e-12
730.0,12.166666666666666,500,480,20,60,0.12,0.36612963236913454,0.1472446647971988,0.3507486228743828,0.7025529661565095,588.6199353393613,548.9713216842623,0.0006445779591593549,1016.7026154651597,1041.8761734813045,1045.6706580516516,373.4214278880326,4.266372370731203e-12
740.0,12.333333333333334,500,483,17,59,0.118,0.367876242838384,0.14939949901675417,0.35104332158170387,0.6997822636176508,595.2337087367208,557.0073386049555,0.0006461963650926337,1015.6863854550069,1041.5809787028802,1045.729832025946,379.86308179550844,4.3242826399849226e-12
750.0,12.5,500,489,11,59,0.118,0.35590704938701434,0.14003749500426693,0.3493055554778298,0.6992008301661294,593.9836757755687,542.5551402244371,0.0006534743465059294,1011.5655363942124,1040.5291815627656,1039.596533238757,382.22249905254097,4.381839309607687e-12
760.0,12.666666666666666,500,481,19,59,0.118,0.35778332877585595,0.13856998690107158,0.34973528674948523,0.6986287492625425,593.9021238587209,550.5113726282636,0.0006684930755949057,1012.1222903908,1038.815003425688,1030.950266496923,383.83402967837065,4.439905331935941e-12
770.0,12.833333333333334,500,490,10,59,0.118,0.36368121840748147,0.1457693728974973,0.35048713370895623,0.6985387162152364,591.7329323833272,542.4267675465211,0.0006683430808353505,1010.3421859497337,1034.5687767867214,1025.7906822254824,378.78020636435866,4.497852906099422e-12
780.0,13.0,500,483,17,57,0.114,0.36672273117068455,0.1466099493669236,0.3509244599824065,0.6970362781082392,594.9571319958493,547.6203250304092,0.0006442280824263591,1004.4225611331321,1032.8988616736326,1033.6624278924141,380.3213974919182,4.5557607278865255e-12
790.0,13.166666666666666,500,486,14,57,0.114,0.3589128114560343,0.1493396716693218,0.3493957335572195,0.6967418265404467,595.5147140604557,545.761685310014,0.0006119425665781709,1000.928853348301,1034.2697770133714,1039.8407815029907,381.7052608372774,4.613960775187637e-12
800.0,13.333333333333334,500,480,20,60,0.12,0.36052045072681094,0.14323871831398752,0.35003148790875765,0.6979798227334927,594.4965576501868,562.0797306606764,0.0006660652158571286,996.9499293563597,1028.899799857472,1049.872137979834,386.73548575597545,4.6721277273363835e-12
810.0,13.5,500,481,19,56,0.112,0.3697125331896651,0.14885596663611197,0.3513616489851485,0.6956463362532483,602.46621537235,561.6470965385586,0.0006306487446026318,986.0259132538232,1023.7936627897196,1054.4206326780252,393.67911171014885,4.73014048045601e-12
820.0,13.666666666666666,500,473,27,54,0.108,0.36587019026060225,0.1469042486681758,0.3508511295213741,0.6928112992555875,602.6932522038248,574.6739040675659,0.0006819657129010128,979.6264803640388,1020.2315618249062,1057.513109933198,391.01597717104835,4.7879352942345116e-12
830.0,13.833333333333334,500,482,18,58,0.116,0.35605358827255223,0.15446764208969135,0.34889471936641436,0.6930114065393189,601.0288808460406,556.1633099470524,0.0006487797607428982,975.0919513286232,1022.9795170894782,1057.7923610975758,387.7966181911,4.846027971165801e-12
840.0,14.0,500,490,10,71,0.142,0.348330967700114,0.15587488962094384,0.34764478676819316,0.6986010408981516,588.9498714934393,541.8390191210298,0.0006574989436608802,976.0678821126398,1023.0443371316816,1056.8857059926863,380.2235407223487,4.9038294492734925e-12
850.0,14.166666666666666,500,489,11,62,0.124,0.3627278824400761,0.14832510584259195,0.3501789296508051,0.702150313877688,587.6412029800588,545.8118709672883,0.0007160698255406859,980.8815206996319,1024.8040273583438,1063.6916564060662,381.6287308275785,4.961946942949438e-12
860.0,14.333333333333334,500,485,15,69,0.138,0.35839152395277385,0.14901631578771957,0.3494267385529922,0.700293750196311,591.1501082697725,550.8075303225672,0.0006373285822381987,986.187351029857,1024.1295621576228,1061.7378584475325,386.09193087777976,5.0200167025539524e-12
870.0,14.5,500,483,17,59,0.118,0.3557069551422394,0.1482655486586623,0.3489828168796598,0.7017770149302539,587.8148455111112,545.1891792350123,0.0006718226456354726,990.0105858323557,1015.2828336960392,1065.169674712979,383.31517292381074,5.078248749040598e-12
880.0,14.666666666666666,500,476,24,62,0.124,0.3630094679130806,0.14876328486449938,0.3502314865123116,0.7030238494685676,586.3779508745415,549.11955750806,0.000655934533623866,992.4083739780924,1018.1367264331732,1063.3216222537833,385.9858961978718,5.136610947027303e-12
890.0,14.833333333333334,500,491,9,59,0.118,0.3638108390637147,0.14943104504320992,0.3504380025901904,0.7028137507230781,584.6912549166839,528.9060192886946,0.0006769516283650517,987.1431700341185,1023.1918921719179,1057.7893739742349,392.16867406559555,5.194677417073523e-12
900.0,15.0,500,481,19,58,0.116,0.3659050316366787,0.14809159371796315,0.3506221345051598,0.6999634001451339,590.109299136615,547.1241954120509,0.0006420264569417185,987.095931391726,1021.9000332538817,1059.3405722423415,392.9611235129351,5.252788053151117e-12
910.0,15.166666666666666,500,490,10,56,0.112,0.35946904772890287,0.15026298951830003,0.3494883433831832,0.6999906285331989,587.9576015820888,549.0481152798143,0.0006884833810058273,988.7430863143214,1024.8183012486982,1057.8987880419681,393.08420896224357,5.310917062252597e-12
920.0,15.333333333333334,500,477,23,67,0.134,0.3543851362908467,0.1474302110989033,0.34880704662851975,0.7020657183437942,582.7582014107636,549.2253157292824,0.0006730940274920511,995.7745520808156,1021.4059683939861,1050.2753353918329,389.72613351309576,5.3688627770652545e-12
930.0,15.5,500,482,18,71,0.142,0.36576935528367943,0.15094268708378958,0.35078763988494027,0.7024871927307713,583.2759375282851,532.5824849818104,0.0006902100385823973,998.4225149862343,1018.5554590518984,1053.7458184580448,387.9361373377469,5.4270522067160495e-12
940.0,15.666666666666666,500,482,18,64,0.128,0.3555128375802527,0.15551251953046044,0.34880270705807015,0.7018238012550092,579.79924626099,544.610483355582,0.0006974712785371343,995.6132862277908,1010.349892724011,1052.7361738854465,388.7082820564173,5.485370481075648e-12
950.0,15.833333333333334,500,477,23,63,0.126,0.35597165398000774,0.1575313327217539,0.348724588965041,0.7056407844558797,572.6472222365209,541.0843705859182,0.0007072615915389582,1000.5140756420058,1010.8394771028352,1050.1731433204543,384.69721050425346,5.543989683338149e-12
960.0,16.0,500,485,15,74,0.148,0.3539161024729383,0.1512663753907315,0.3486789807434668,0.708933658718473,567.1637087070833,534.4024594358666,0.0006828000338427298,1005.6427598549744,1017.0259356517744,1047.8384441151704,376.94051910191786,5.6025553715499755e-12
970.0,16.166666666666668,500,482,18,67,0.134,0.37339093114622424,0.1532992434643396,0.35185790049396665,0.707043091310913,575.9257266524648,542.3975988077369,0.000654696464355472,1014.7609190386017,1026.6116903806262,1045.8823876081353,376.15184489547573,5.661063500971835e-12
980.0,16.333333333333332,500,477,23,59,0.118,0.35814452691997856,0.14844783374350934,0.34946791718854386,0.705596240357568,576.6076771519562,533.0235090676886,0.0006664763527363067,1014.2716541454847,1024.9188516109725,1044.200946784088,375.17141607344456,5.71924962678836e-12
990.0,16.5,500,482,18,61,0.122,0.37008928973798305,0.14490462524345094,0.3514643017891029,0.7049182042462826,577.176265897593,545.3161196434023,0.0006440146229426485,1012.9986188657965,1018.9254842931108,1043.5676795525044,378.64789819421827,5.777390002579366e-12
1000.0,16.666666666666668,500,492,8,57,0.114,0.36371426552998243,0.15461126605786069,0.350400300942354,0.7032826065361334,579.1597249931149,526.6758118412675,0.0006356889447914218,1023.1299564896772,1025.0992500324896,1052.0618107248558,378.6081280421352,5.835692283173261e-12
1010.0,16.833333333333332,500,488,12,66,0.132,0.3636556165682215,0.15035467579674486,0.350247882636819,0.7028747198306381,581.4359334579109,544.8180042317227,0.0006589736906423858,1029.8741118962362,1027.5242789394583,1061.9755272233374,378.5830225584515,5.89393997864917e-12
1020.0,17.0,500,489,11,63,0.126,0.3668343505956344,0.15204034080248838,0.35065150952980423,0.702238005335606,584.386744066243,543.8474655171062,0.0006480178674856258,1029.023655580867,1028.5732767853467,1062.3447397307832,377.7966734537775,5.95241648381404e-12
1030.0,17.166666666666668,500,482,18,54,0.108,0.36446124312725486,0.15091410302426045,0.35054902897278695,0.7005841910157323,586.1843569697023,559.9539384608148,0.0006572882162370819,1026.7267454941743,1031.6410584957762,1055.817998344419,378.2984039361539,6.01122200376687e-12
1040.0,17.333333333333332,500,488,12,60,0.12,0.3691996495328008,0.1481208040854104,0.35126335760103666,0.6986802581783428,591.1965313694645,575.1736505662792,0.0006263903945086328,1020.9200383461992,1032.2017893809373,1052.6498985143,385.32027992606737,6.069767111439074e-12
1050.0,17.5,500,485,15,56,0.112,0.36074913288658855,0.15023202655651877,0.34983554914393905,0.6965800351761704,592.3585262644085,570.5205821096413,0.0006366642332763953,1016.882383972744,1022.6989112746888,1046.1405942382814,379.8609960486914,6.128220614295326e-12
