time_s,z_low_um,z_high_um,z_mid_um,count
230.0,700.0,800.0,750.0,28
230.0,800.0,900.0,850.0,23
230.0,900.0,1000.0,950.0,31
230.0,1000.0,1100.0,1050.0,21
230.0,1100.0,1200.0,1150.0,25
230.0,1200.0,1300.0,1250.0,17
230.0,1300.0,1400.0,1350.0,25
230.0,1400.0,1500.0,1450.0,23
230.0,1500.0,1600.0,1550.0,23
230.0,1600.0,1700.0,1650.0,30
230.0,1700.0,1800.0,1750.0,25
230.0,1800.0,1900.0,1850.0,31
230.0,1900.0,2000.0,1950.0,23
240.0,0.0,100.0,50.0,21
240.0,100.0,200.0,150.0,23
240.0,200.0,300.0,250.0,25
240.0,300.0,400.0,350.0,27
240.0,400.0,500.0,450.0,20
240.0,500.0,600.0,550.0,23
240.0,600.0,700.0,650.0,31
240.0,700.0,800.0,750.0,28
240.0,800.0,900.0,850.0,30
240.0,900.0,1000.0,950.0,29
240.0,1000.0,1100.0,1050.0,26
240.0,1100.0,1200.0,1150.0,19
240.0,1200.0,1300.0,1250.0,20
240.0,1300.0,1400.0,1350.0,24
240.0,1400.0,1500.0,1450.0,21
240.0,1500.0,1600.0,1550.0,25
240.0,1600.0,1700.0,1650.0,29
240.0,1700.0,1800.0,1750.0,29
240.0,1800.0,1900.0,1850.0,22
240.0,1900.0,2000.0,1950.0,28
250.0,0.0,100.0,50.0,20
250.0,100.0,200.0,150.0,27
250.0,200.0,300.0,250.0,23
250.0,300.0,400.0,350.0,21
250.0,400.0,500.0,450.0,17
250.0,500.0,600.0,550.0,32
250.0,600.0,700.0,650.0,24
250.0,700.0,800.0,750.0,31
250.0,800.0,900.0,850.0,38
250.0,900.0,1000.0,950.0,21
250.0,1000.0,1100.0,1050.0,30
250.0,1100.0,1200.0,1150.0,18
250.0,1200.0,1300.0,1250.0,24
250.0,1300.0,1400.0,1350.0,23
250.0,1400.0,1500.0,1450.0,17
250.0,1500.0,1600.0,1550.0,34
250.0,1600.0,1700.0,1650.0,25
250.0,1700.0,1800.0,1750.0,18
250.0,1800.0,1900.0,1850.0,30
250.0,1900.0,2000.0,1950.0,27
260.0,0.0,100.0,50.0,24
260.0,100.0,200.0,150.0,24
260.0,200.0,300.0,250.0,19
260.0,300.0,400.0,350.0,25
260.0,400.0,500.0,450.0,23
260.0,500.0,600.0,550.0,23
260.0,600.0,700.0,650.0,31
260.0,700.0,800.0,750.0,24
260.0,800.0,900.0,850.0,28
260.0,900.0,1000.0,950.0,39
260.0,1000.0,1100.0,1050.0,15
260.0,1100.0,1200.0,1150.0,22
260.0,1200.0,1300.0,1250.0,29
260.0,1300.0,1400.0,1350.0,23
260.0,1400.0,1500.0,1450.0,26
260.0,1500.0,1600.0,1550.0,22
260.0,1600.0,1700.0,1650.0,25
260.0,1700.0,1800.0,1750.0,30
260.0,1800.0,1900.0,1850.0,23
260.0,1900.0,2000.0,1950.0,25
270.0,0.0,100.0,50.0,27
270.0,100.0,200.0,150.0,17
270.0,200.0,300.0,250.0,29
270.0,300.0,400.0,350.0,20
270.0,400.0,500.0,450.0,25
270.0,500.0,600.0,550.0,30
270.0,600.0,700.0,650.0,18
270.0,700.0,800.0,750.0,31
270.0,800.0,900.0,850.0,28
270.0,900.0,1000.0,950.0,13
270.0,1000.0,1100.0,1050.0,39
270.0,1100.0,1200.0,1150.0,27
270.0,1200.0,1300.0,1250.0,23
270.0,1300.0,1400.0,1350.0,25
270.0,1400.0,1500.0,1450.0,18
270.0,1500.0,1600.0,1550.0,28
270.0,1600.0,1700.0,1650.0,30
270.0,1700.0,1800.0,1750.0,19
270.0,1800.0,1900.0,1850.0,27
270.0,1900.0,2000.0,1950.0,26
280.0,0.0,100.0,50.0,25
280.0,100.0,200.0,150.0,25
280.0,200.0,300.0,250.0,17
280.0,300.0,400.0,350.0,23
280.0,400.0,500.0,450.0,23
280.0,500.0,600.0,550.0,33
280.0,600.0,700.0,650.0,25
280.0,700.0,800.0,750.0,31
280.0,800.0,900.0,850.0,18
280.0,900.0,1000.0,950.0,27
280.0,1000.0,1100.0,1050.0,27
280.0,1100.0,1200.0,1150.0,27
280.0,1200.0,1300.0,1250.0,31
280.0,1300.0,1400.0,1350.0,15
280.0,1400.0,1500.0,1450.0,23
280.0,1500.0,1600.0,1550.0,29
280.0,1600.0,1700.0,1650.0,26
280.0,1700.0,1800.0,1750.0,23
280.0,1800.0,1900.0,1850.0,22
280.0,1900.0,2000.0,1950.0,30
290.0,0.0,100.0,50.0,13
290.0,100.0,200.0,150.0,25
290.0,200.0,300.0,250.0,25
290.0,300.0,400.0,350.0,24
290.0,400.0,500.0,450.0,28
290.0,500.0,600.0,550.0,31
290.0,600.0,700.0,650.0,22
290.0,700.0,800.0,750.0,30
290.0,800.0,900.0,850.0,25
290.0,900.0,1000.0,950.0,24
290.0,1000.0,1100.0,1050.0,27
290.0,1100.0,1200.0,1150.0,27
290.0,1200.0,1300.0,1250.0,29
290.0,1300.0,1400.0,1350.0,22
290.0,1400.0,1500.0,1450.0,21
290.0,1500.0,1600.0,1550.0,26
290.0,1600.0,1700.0,1650.0,27
290.0,1700.0,1800.0,1750.0,19
290.0,1800.0,1900.0,1850.0,24
290.0,1900.0,2000.0,1950.0,31
300.0,0.0,100.0,50.0,16
300.0,100.0,200.0,150.0,20
300.0,200.0,300.0,250.0,23
300.0,300.0,400.0,350.0,33
300.0,400.0,500.0,450.0,20
300.0,500.0,600.0,550.0,28
300.0,600.0,700.0,650.0,25
300.0,700.0,800.0,750.0,33
300.0,800.0,900.0,850.0,23
300.0,900.0,1000.0,950.0,34
300.0,1000.0,1100.0,1050.0,22
300.0,1100.0,1200.0,1150.0,27
300.0,1200.0,1300.0,1250.0,22
300.0,1300.0,1400.0,1350.0,29
300.0,1400.0,1500.0,1450.0,19
300.0,1500.0,1600.0,1550.0,24
300.0,1600.0,1700.0,1650.0,25
300.0,1700.0,1800.0,1750.0,27
300.0,1800.0,1900.0,1850.0,27
300.0,1900.0,2000.0,1950.0,23
310.0,0.0,100.0,50.0,21
310.0,100.0,200.0,150.0,20
310.0,200.0,300.0,250.0,25
310.0,300.0,400.0,350.0,21
310.0,400.0,500.0,450.0,26
310.0,500.0,600.0,550.0,20
310.0,600.0,700.0,650.0,30
310.0,700.0,800.0,750.0,35
310.0,800.0,900.0,850.0,25
310.0,900.0,1000.0,950.0,26
310.0,1000.0,1100.0,1050.0,25
310.0,1100.0,1200.0,1150.0,26
310.0,1200.0,1300.0,1250.0,33
310.0,1300.0,1400.0,1350.0,25
310.0,1400.0,1500.0,1450.0,16
310.0,1500.0,1600.0,1550.0,21
310.0,1600.0,1700.0,1650.0,26
310.0,1700.0,1800.0,1750.0,33
310.0,1800.0,1900.0,1850.0,26
310.0,1900.0,2000.0,1950.0,20
320.0,0.0,100.0,50.0,20
320.0,100.0,200.0,150.0,27
320.0,200.0,300.0,250.0,22
320.0,300.0,400.0,350.0,20
320.0,400.0,500.0,450.0,22
320.0,500.0,600.0,550.0,34
320.0,600.0,700.0,650.0,26
320.0,700.0,800.0,750.0,28
320.0,800.0,900.0,850.0,22
320.0,900.0,1000.0,950.0,34
320.0,1000.0,1100.0,1050.0,16
320.0,1100.0,1200.0,1150.0,30
320.0,1200.0,1300.0,1250.0,35
320.0,1300.0,1400.0,1350.0,20
320.0,1400.0,1500.0,1450.0,21
320.0,1500.0,1600.0,1550.0,14
320.0,1600.0,1700.0,1650.0,29
320.0,1700.0,1800.0,1750.0,27
320.0,1800.0,1900.0,1850.0,21
320.0,1900.0,2000.0,1950.0,32
330.0,0.0,100.0,50.0,15
330.0,100.0,200.0,150.0,25
330.0,200.0,300.0,250.0,26
330.0,300.0,400.0,350.0,24
330.0,400.0,500.0,450.0,29
330.0,500.0,600.0,550.0,20
330.0,600.0,700.0,650.0,25
330.0,700.0,800.0,750.0,31
330.0,800.0,900.0,850.0,18
330.0,900.0,1000.0,950.0,29
330.0,1000.0,1100.0,1050.0,36
330.0,1100.0,1200.0,1150.0,31
330.0,1200.0,1300.0,1250.0,18
330.0,1300.0,1400.0,1350.0,25
330.0,1400.0,1500.0,1450.0,25
330.0,1500.0,1600.0,1550.0,20
330.0,1600.0,1700.0,1650.0,24
330.0,1700.0,1800.0,1750.0,27
330.0,1800.0,1900.0,1850.0,17
330.0,1900.0,2000.0,1950.0,35
340.0,0.0,100.0,50.0,18
340.0,100.0,200.0,150.0,17
340.0,200.0,300.0,250.0,35
340.0,300.0,400.0,350.0,26
340.0,400.0,500.0,450.0,22
340.0,500.0,600.0,550.0,18
340.0,600.0,700.0,650.0,25
340.0,700.0,800.0,750.0,27
340.0,800.0,900.0,850.0,25
340.0,900.0,1000.0,950.0,32
340.0,1000.0,1100.0,1050.0,24
340.0,1100.0,1200.0,1150.0,30
340.0,1200.0,1300.0,1250.0,26
340.0,1300.0,1400.0,1350.0,21
340.0,1400.0,1500.0,1450.0,25
340.0,1500.0,1600.0,1550.0,22
340.0,1600.0,1700.0,1650.0,26
340.0,1700.0,1800.0,1750.0,30
340.0,1800.0,1900.0,1850.0,27
340.0,1900.0,2000.0,1950.0,24
350.0,0.0,100.0,50.0,25
350.0,100.0,200.0,150.0,19
350.0,200.0,300.0,250.0,21
350.0,300.0,400.0,350.0,27
350.0,400.0,500.0,450.0,22
350.0,500.0,600.0,550.0,16
350.0,600.0,700.0,650.0,25
350.0,700.0,800.0,750.0,25
350.0,800.0,900.0,850.0,31
350.0,900.0,1000.0,950.0,29
350.0,1000.0,1100.0,1050.0,30
