time_s,time_min,n_alive,n_running,n_tumbling,n_near_substrate,frac_near_substrate,mean_tumble_prob,std_tumble_prob,mean_receptor_activity,mean_methylation,mean_distance_um,median_distance_um,mean_concentration,mean_x_um,mean_y_um,mean_z_um,std_z_um,total_consumption_mol
390.0,6.5,500,484,16,62,0.124,0.3542336223472929,0.1433989607085271,0.3489682009653568,0.7107790356501344,611.4735136536423,603.7751387435793,0.000695120613944995,1037.9700628524006,983.9485142843054,1061.8699611585134,389.3063402018994,2.2788829031793924e-12
400.0,6.666666666666667,500,477,23,45,0.09,0.36948237676048973,0.14773048098448152,0.3513371608027878,0.7095666879825345,615.689210127709,605.0845726440884,0.0006970008992993723,1049.044092438015,985.9446837605607,1065.818216724069,390.5259828550559,2.3374446453897594e-12
410.0,6.833333333333333,500,482,18,48,0.096,0.3720843433757467,0.15042815306222668,0.3518375232818203,0.7056407892102553,622.1391071603338,596.8345980029203,0.0006126910841043466,1051.5936331775654,987.4890107818308,1070.8582750857104,392.2380744236007,2.395883554779038e-12
420.0,7.0,500,487,13,42,0.084,0.35236421321677686,0.1411672662995081,0.3486103662034384,0.703295906014791,620.2356818451316,582.069722933504,0.0005887786156422863,1055.4863549373927,983.5063673837418,1073.7826384558086,394.1282128245978,2.4541387157107447e-12
430.0,7.166666666666667,500,488,12,46,0.092,0.3602629412352022,0.1476586179381998,0.34984722236059346,0.7055055179377023,616.1653263767763,576.964847805292,0.000627518331870574,1050.0920677135862,978.2454182789833,1071.3826527368026,394.2834019712124,2.5124507860370846e-12
440.0,7.333333333333333,500,485,15,49,0.098,0.3572067872186592,0.1494349419231289,0.3494247015301287,0.7071322761570421,609.4242048810361,578.4058619358681,0.0006818705682574537,1041.4498962871667,970.2754384903932,1071.9258910978942,393.541530765447,2.570337383660345e-12
450.0,7.5,500,481,19,49,0.098,0.357903533364841,0.14193595117767874,0.349450513563335,0.7090715518398959,606.0595929194488,575.4851354753499,0.0006579571406148519,1030.3934309276653,966.8659989321225,1082.960487634562,395.70341122886117,2.628590625257599e-12
460.0,7.666666666666667,500,482,18,46,0.092,0.3644423403417955,0.1467884349140554,0.35051122281388863,0.708165550621208,608.6499370223046,575.0990722506791,0.0006310612864999921,1018.1366632319045,968.0856662720452,1094.2347733340703,394.28552979808194,2.6872088665361688e-12
470.0,7.833333333333333,500,483,17,51,0.102,0.36141631030630544,0.14879001146844234,0.3500606700580505,0.7097523732328047,605.3183758327394,575.7962992949587,0.0006380009321697115,1014.6289358768624,976.4772735733802,1106.2090345773086,389.22297243893803,2.7455524979313457e-12
480.0,8.0,500,487,13,49,0.098,0.3711704796673809,0.15034152329910586,0.3513988836237228,0.7081458167814969,607.4135457507992,573.6995478211065,0.000630267978473823,1001.8898684553759,979.4602031888122,1110.520547940772,393.9942986635982,2.803965700369621e-12
490.0,8.166666666666666,500,486,14,56,0.112,0.35906811913889203,0.15365408721572046,0.3493345570482685,0.706360584892454,607.4795630763456,587.1200716341241,0.0006589056077981848,996.1934973168288,981.9820558649626,1113.8544345921437,392.09659128036196,2.8621540158494015e-12
500.0,8.333333333333334,500,484,16,56,0.112,0.35784550797343034,0.1488785001796502,0.3493796923045113,0.7084081724008483,600.8941491988802,575.3233670805465,0.0006784901609907193,1001.399239197552,983.9388301476044,1113.4200243727496,389.3640699879224,2.9203975819031572e-12
510.0,8.5,500,480,20,65,0.13,0.36240625520117187,0.1463512641670637,0.35020900867196597,0.7096492317794458,599.1526921058494,563.1690493374491,0.000693601393646458,1005.996413141919,985.8279949441504,1109.9552439233237,387.56889008939334,2.979021790254156e-12
520.0,8.666666666666666,500,487,13,54,0.108,0.37004398040359654,0.14613788405514685,0.3513809158588167,0.7072624454688087,605.1954438276041,564.8690128270996,0.0006698150539723942,1008.5187621302005,985.4471406722134,1116.5066388212235,387.74263042302766,3.0377603046412134e-12
530.0,8.833333333333334,500,476,24,48,0.096,0.3656466548114957,0.14363580791996824,0.3508552678044778,0.7032228674724489,609.1022897801606,560.4234837814272,0.0006452713043809652,1009.9162103563931,978.4743653568343,1117.2523594907489,391.0288898608036,3.0961459245686544e-12
540.0,9.0,500,483,17,50,0.1,0.34851477529388303,0.15032064438718631,0.3476949698000696,0.7045709119918155,604.005907742406,571.6801595693912,0.0006449973533418787,1016.4953586134665,974.3716027756401,1124.5392137816411,388.649532445655,3.1545488133585095e-12
550.0,9.166666666666666,500,491,9,61,0.122,0.35418663429039227,0.14490340982948247,0.3488439074431517,0.7090285742583744,600.468242364846,581.0582791648386,0.0006652767599915977,1019.8025262501968,973.1088188095915,1136.4710273052733,393.1781812549779,3.212903629540349e-12
560.0,9.333333333333334,500,476,24,55,0.11,0.37221181112466273,0.1504405568602997,0.351768022698967,0.7072754679554953,605.5428300226641,585.4213809665542,0.0007059940628561515,1012.6128416124154,975.8014401332559,1142.5316470685436,401.42314472828895,3.2713889461503104e-12
570.0,9.5,500,487,13,64,0.128,0.35916526562211853,0.14801013313758238,0.3495483295122873,0.7056014785795869,606.2555613192039,580.6480435495537,0.0006460824626414588,1011.1711415903666,978.5726436737976,1145.4226402791298,400.72408270428417,3.3291670859747096e-12
580.0,9.666666666666666,500,482,18,55,0.11,0.35660203360307585,0.1445705486158994,0.3493291065187921,0.7067086669791215,602.2976396977524,586.0254786924178,0.0006955950660247969,1016.7467676423739,976.3217782273339,1136.7994943205117,398.25127038752333,3.387440590125823e-12
590.0,9.833333333333334,500,488,12,63,0.126,0.36887600717402674,0.14732727320126898,0.3513203486253311,0.7064291308947275,603.0519269166562,582.233402265323,0.0007226756081165154,1007.025176404766,970.9023956131566,1140.4752573416436,397.1181911070441,3.4457572484063227e-12
600.0,10.0,500,482,18,58,0.116,0.36685129708408376,0.15622287467417312,0.3505407984913968,0.7013103772204136,611.59905066503,577.2792963289551,0.0006367073004241944,1005.8612589762188,976.5780814607439,1150.5785359639526,396.84254549999656,3.5039349064121026e-12
610.0,10.166666666666666,500,478,22,60,0.12,0.34914227288914335,0.14407024376626484,0.34798973373404546,0.7052173896791698,602.9933292992133,569.4436361858845,0.0006460621587996876,1007.3675826864858,982.4422374039772,1154.1018678087132,385.77622763706785,3.562016952045206e-12
620.0,10.333333333333334,500,481,19,57,0.114,0.361523335283026,0.15067326471647371,0.3500099453323455,0.7087380949180513,598.7423283798757,560.7509755390626,0.000684191697333741,1007.7275334045472,978.8343960721157,1150.9878441058597,375.1919522841988,3.6203893719246654e-12
630.0,10.5,500,484,16,58,0.116,0.35734476463750736,0.14627976465500672,0.34940667878979736,0.7078694818547974,598.5446742512962,552.0553316997906,0.0006561827029513057,1008.4252257816747,985.5568781240679,1150.0131027246262,375.81746815993085,3.678838608790044e-12
640.0,10.666666666666666,500,479,21,54,0.108,0.3590998395374699,0.1547834402554874,0.34953138525300276,0.7093451655153015,595.140679127468,552.8038880325764,0.0006404637855107766,1011.8770529080781,982.7959466206676,1152.899512751378,370.66210335897847,3.73730539833658e-12
650.0,10.833333333333334,500,490,10,55,0.11,0.3539232539141191,0.1459652623407395,0.34870600263350443,0.7124204417783992,588.0197302307347,561.2024153900236,0.0006461408689240306,1016.0110797854836,985.2978683173241,1150.0097555300135,366.5794821732614,3.795690329514097e-12
660.0,11.0,500,482,18,54,0.108,0.3553881709652393,0.15053819196888643,0.34893545466315795,0.7148671571655095,583.3992554252644,537.3191627384634,0.0006734147040377918,1014.5168937027455,989.2326079909753,1150.5197755040983,364.99499663300156,3.8541070816876906e-12
670.0,11.166666666666666,500,483,17,54,0.108,0.36705392373009776,0.15187953107394433,0.350712109289253,0.7143300453489067,585.7046750741059,528.3258234260724,0.0006665847957190061,1017.435353898992,996.6234005601214,1146.8789203910756,371.89500800746185,3.912171508963972e-12
680.0,11.333333333333334,500,479,21,57,0.114,0.3671330420542253,0.14874678042801553,0.3509727698494087,0.7133447044927851,584.5891273386085,545.3109523151664,0.0006562814710307935,1009.9054948460284,1003.6664467913032,1136.5189770053878,369.7726742451181,3.970233532539939e-12
690.0,11.5,500,474,26,56,0.112,0.35462177065532846,0.14840761657307416,0.348993026524441,0.7129380019617313,580.4804813070941,536.0326671652676,0.0006629474369515223,1004.3566575296118,1004.5282494083312,1122.2761501008465,365.0988077743354,4.0285606204287365e-12
700.0,11.666666666666666,500,485,15,62,0.124,0.3565643189862292,0.14691698465863137,0.349148529846527,0.715892564294644,573.9693484528707,528.7581201619084,0.0006744988429332888,1003.8314043941616,1004.668196080833,1114.9043994951994,362.3147295193327,4.0871398237407554e-12
710.0,11.833333333333334,500,487,13,72,0.144,0.35176212646866845,0.15348145985684172,0.3482368967480479,0.7200381515517872,562.6438283919914,510.3262561440916,0.0007170233499479362,1003.5551508188069,1010.9649058346898,1108.7612496103643,349.29290673266644,4.145500215381763e-12
720.0,12.0,500,479,21,62,0.124,0.3602526030155611,0.15076730304180838,0.34964778082639086,0.7231061948653619,558.8476065874571,514.7317068276105,0.0007088797657896455,1002.2369257175191,1003.9117978943183,1113.1688812615885,342.9917706349547,4.203951136110771e-12
730.0,12.166666666666666,500,483,17,72,0.144,0.36388667090522314,0.15471063340364136,0.35010437830111163,0.7242552132217984,560.1842556316159,507.179564509549,0.000696593121152601,1000.3174002653083,1005.1455307377277,1116.8810551748245,350.50412310835384,4.262772645512915e-12
740.0,12.333333333333334,500,477,23,64,0.128,0.37593586885115293,0.15591304189855681,0.35223690326441537,0.7245382192031934,561.5037684692762,524.74289438309,0.0007248812843832877,997.3804087851088,1015.9362249043879,1114.5798580069677,356.6870917728523,4.321570401934292e-12
