time_s,r_inner_um,r_outer_um,r_mid_um,count,shell_volume_um3,density_per_um3
440.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
440.0,50.0,100.00000000000001,75.0,7,9948376.73636768,7.036323799852214e-07
440.0,100.00000000000001,150.0,125.0,11,19373154.697137043,5.677960131927082e-07
440.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
440.0,200.0,300.0,250.0,24,114144533.08042914,2.1025974133241222e-07
440.0,300.0,500.0,399.99999999999994,92,517315590.2911194,1.778411509852757e-07
440.0,500.0,750.0,625.0,99,1447750614.5292964,6.838194299933876e-08
440.0,750.0,1000.0,875.0,133,2704387675.965212,4.9179339627234295e-08
450.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
450.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
450.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
450.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
450.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
450.0,300.0,500.0,399.99999999999994,83,517315590.2911194,1.6044364708454222e-07
450.0,500.0,750.0,625.0,100,1447750614.5292964,6.907266969630177e-08
450.0,750.0,1000.0,875.0,127,2704387675.965212,4.6960722801945526e-08
460.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
460.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
460.0,100.00000000000001,150.0,125.0,6,19373154.697137043,3.097069162869317e-07
460.0,150.0,200.0,175.0,7,31939525.311496243,2.19164183929823e-07
460.0,200.0,300.0,250.0,33,114144533.08042914,2.891071443320668e-07
460.0,300.0,500.0,399.99999999999994,84,517315590.2911194,1.6237670307351262e-07
460.0,500.0,750.0,625.0,106,1447750614.5292964,7.321702987807988e-08
460.0,750.0,1000.0,875.0,138,2704387675.965212,5.1028186981641595e-08
470.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
470.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
470.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
470.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
470.0,200.0,300.0,250.0,31,114144533.08042914,2.7158549922103244e-07
470.0,300.0,500.0,399.99999999999994,80,517315590.2911194,1.5464447911763107e-07
470.0,500.0,750.0,625.0,107,1447750614.5292964,7.39077565750429e-08
470.0,750.0,1000.0,875.0,137,2704387675.965212,5.065841751076014e-08
480.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
480.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
480.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
480.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
480.0,200.0,300.0,250.0,30,114144533.08042914,2.6282467666551526e-07
480.0,300.0,500.0,399.99999999999994,78,517315590.2911194,1.5077836713969027e-07
480.0,500.0,750.0,625.0,110,1447750614.5292964,7.597993666593195e-08
480.0,750.0,1000.0,875.0,130,2704387675.965212,4.8070031214589914e-08
490.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
490.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
490.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
490.0,150.0,200.0,175.0,16,31939525.311496243,5.009467061253097e-07
490.0,200.0,300.0,250.0,32,114144533.08042914,2.8034632177654963e-07
490.0,300.0,500.0,399.99999999999994,77,517315590.2911194,1.488453111507199e-07
490.0,500.0,750.0,625.0,116,1447750614.5292964,8.012429684771006e-08
490.0,750.0,1000.0,875.0,126,2704387675.965212,4.659095333106407e-08
500.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
500.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
500.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
500.0,150.0,200.0,175.0,19,31939525.311496243,5.948742135238053e-07
500.0,200.0,300.0,250.0,31,114144533.08042914,2.7158549922103244e-07
500.0,300.0,500.0,399.99999999999994,68,517315590.2911194,1.314478072499864e-07
500.0,500.0,750.0,625.0,118,1447750614.5292964,8.150575024163609e-08
500.0,750.0,1000.0,875.0,122,2704387675.965212,4.5111875447538226e-08
510.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
510.0,50.0,100.00000000000001,75.0,14,9948376.73636768,1.4072647599704427e-06
510.0,100.00000000000001,150.0,125.0,14,19373154.697137043,7.22649471336174e-07
510.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
510.0,200.0,300.0,250.0,38,114144533.08042914,3.329112571096527e-07
510.0,300.0,500.0,399.99999999999994,81,517315590.2911194,1.5657753510660145e-07
510.0,500.0,750.0,625.0,107,1447750614.5292964,7.39077565750429e-08
510.0,750.0,1000.0,875.0,117,2704387675.965212,4.326302809313092e-08
520.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
520.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
520.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
520.0,150.0,200.0,175.0,15,31939525.311496243,4.6963753699247785e-07
520.0,200.0,300.0,250.0,41,114144533.08042914,3.591937247762042e-07
520.0,300.0,500.0,399.99999999999994,81,517315590.2911194,1.5657753510660145e-07
520.0,500.0,750.0,625.0,119,1447750614.5292964,8.219647693859911e-08
520.0,750.0,1000.0,875.0,109,2704387675.965212,4.030487232607923e-08
530.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
530.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
530.0,100.00000000000001,150.0,125.0,4,19373154.697137043,2.0647127752462113e-07
530.0,150.0,200.0,175.0,17,31939525.311496243,5.322558752581415e-07
530.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
530.0,300.0,500.0,399.99999999999994,89,517315590.2911194,1.7204198301836457e-07
530.0,500.0,750.0,625.0,122,1447750614.5292964,8.426865702948817e-08
530.0,750.0,1000.0,875.0,112,2704387675.965212,4.141418073872361e-08
540.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
540.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
540.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
540.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
540.0,200.0,300.0,250.0,44,114144533.08042914,3.8547619244275575e-07
540.0,300.0,500.0,399.99999999999994,78,517315590.2911194,1.5077836713969027e-07
540.0,500.0,750.0,625.0,121,1447750614.5292964,8.357793033252514e-08
540.0,750.0,1000.0,875.0,112,2704387675.965212,4.141418073872361e-08
550.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
550.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
550.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
550.0,150.0,200.0,175.0,7,31939525.311496243,2.19164183929823e-07
550.0,200.0,300.0,250.0,43,114144533.08042914,3.7671536988723857e-07
550.0,300.0,500.0,399.99999999999994,85,517315590.2911194,1.64309759062483e-07
550.0,500.0,750.0,625.0,120,1447750614.5292964,8.288720363556212e-08
550.0,750.0,1000.0,875.0,109,2704387675.965212,4.030487232607923e-08
560.0,0.0,50.0,25.000000000000004,6,3665191.4291880922,1.637022271802352e-06
560.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
560.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
560.0,150.0,200.0,175.0,10,31939525.311496243,3.130916913283186e-07
560.0,200.0,300.0,250.0,29,114144533.08042914,2.5406385410999807e-07
560.0,300.0,500.0,399.99999999999994,88,517315590.2911194,1.7010892702939417e-07
560.0,500.0,750.0,625.0,111,1447750614.5292964,7.667066336289497e-08
560.0,750.0,1000.0,875.0,132,2704387675.965212,4.880957015635283e-08
570.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
570.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
570.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
570.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
570.0,200.0,300.0,250.0,28,114144533.08042914,2.4530303155448094e-07
570.0,300.0,500.0,399.99999999999994,77,517315590.2911194,1.488453111507199e-07
570.0,500.0,750.0,625.0,136,1447750614.5292964,9.393883078697041e-08
570.0,750.0,1000.0,875.0,119,2704387675.965212,4.4002567034893844e-08
580.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
580.0,50.0,100.00000000000001,75.0,12,9948376.73636768,1.2062269371175224e-06
580.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
580.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
580.0,200.0,300.0,250.0,28,114144533.08042914,2.4530303155448094e-07
580.0,300.0,500.0,399.99999999999994,84,517315590.2911194,1.6237670307351262e-07
580.0,500.0,750.0,625.0,120,1447750614.5292964,8.288720363556212e-08
580.0,750.0,1000.0,875.0,118,2704387675.965212,4.363279756401238e-08
590.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
590.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
590.0,100.00000000000001,150.0,125.0,14,19373154.697137043,7.22649471336174e-07
590.0,150.0,200.0,175.0,15,31939525.311496243,4.6963753699247785e-07
590.0,200.0,300.0,250.0,40,114144533.08042914,3.50432902220687e-07
590.0,300.0,500.0,399.99999999999994,77,517315590.2911194,1.488453111507199e-07
590.0,500.0,750.0,625.0,119,1447750614.5292964,8.219647693859911e-08
590.0,750.0,1000.0,875.0,128,2704387675.965212,4.733049227282699e-08
600.0,0.0,50.0,25.000000000000004,6,3665191.4291880922,1.637022271802352e-06
600.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
600.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
600.0,150.0,200.0,175.0,11,31939525.311496243,3.4440086046115045e-07
600.0,200.0,300.0,250.0,51,114144533.08042914,4.4680195033137595e-07
600.0,300.0,500.0,399.99999999999994,71,517315590.2911194,1.3724697521689756e-07
600.0,500.0,750.0,625.0,111,1447750614.5292964,7.667066336289497e-08
600.0,750.0,1000.0,875.0,130,2704387675.965212,4.8070031214589914e-08
610.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
610.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
610.0,100.00000000000001,150.0,125.0,18,19373154.697137043,9.291207488607951e-07
610.0,150.0,200.0,175.0,10,31939525.311496243,3.130916913283186e-07
610.0,200.0,300.0,250.0,32,114144533.08042914,2.8034632177654963e-07
610.0,300.0,500.0,399.99999999999994,78,517315590.2911194,1.5077836713969027e-07
610.0,500.0,750.0,625.0,107,1447750614.5292964,7.39077565750429e-08
610.0,750.0,1000.0,875.0,127,2704387675.965212,4.6960722801945526e-08
620.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
620.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
620.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
620.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
620.0,200.0,300.0,250.0,31,114144533.08042914,2.7158549922103244e-07
620.0,300.0,500.0,399.99999999999994,85,517315590.2911194,1.64309759062483e-07
620.0,500.0,750.0,625.0,100,1447750614.5292964,6.907266969630177e-08
620.0,750.0,1000.0,875.0,122,2704387675.965212,4.5111875447538226e-08
630.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
630.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
630.0,100.00000000000001,150.0,125.0,14,19373154.697137043,7.22649471336174e-07
630.0,150.0,200.0,175.0,15,31939525.311496243,4.6963753699247785e-07
630.0,200.0,300.0,250.0,33,114144533.08042914,2.891071443320668e-07
630.0,300.0,500.0,399.99999999999994,83,517315590.2911194,1.6044364708454222e-07
630.0,500.0,750.0,625.0,106,1447750614.5292964,7.321702987807988e-08
630.0,750.0,1000.0,875.0,109,2704387675.965212,4.030487232607923e-08
640.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
640.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
640.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
640.0,150.0,200.0,175.0,10,31939525.311496243,3.130916913283186e-07
640.0,200.0,300.0,250.0,48,114144533.08042914,4.2051948266482444e-07
640.0,300.0,500.0,399.99999999999994,62,517315590.2911194,1.1984947131616407e-07
640.0,500.0,750.0,625.0,116,1447750614.5292964,8.012429684771006e-08
640.0,750.0,1000.0,875.0,104,2704387675.965212,3.845602497167193e-08
650.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
650.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
650.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
650.0,150.0,200.0,175.0,24,31939525.311496243,7.514200591879646e-07
650.0,200.0,300.0,250.0,32,114144533.08042914,2.8034632177654963e-07
650.0,300.0,500.0,399.99999999999994,76,517315590.2911194,1.469122551617495e-07
650.0,500.0,750.0,625.0,105,1447750614.5292964,7.252630318111686e-08
650.0,750.0,1000.0,875.0,117,2704387675.965212,4.326302809313092e-08
660.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
660.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
660.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
660.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
660.0,200.0,300.0,250.0,40,114144533.08042914,3.50432902220687e-07
660.0,300.0,500.0,399.99999999999994,89,517315590.2911194,1.7204198301836457e-07
660.0,500.0,750.0,625.0,96,1447750614.5292964,6.63097629084497e-08
660.0,750.0,1000.0,875.0,119,2704387675.965212,4.4002567034893844e-08
670.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
670.0,50.0,100.00000000000001,75.0,3,9948376.73636768,3.015567342793806e-07
670.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
670.0,150.0,200.0,175.0,22,31939525.311496243,6.888017209223009e-07
670.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
670.0,300.0,500.0,399.99999999999994,85,517315590.2911194,1.64309759062483e-07
670.0,500.0,750.0,625.0,94,1447750614.5292964,6.492830951452367e-08
670.0,750.0,1000.0,875.0,127,2704387675.965212,4.6960722801945526e-08
680.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
680.0,50.0,100.00000000000001,75.0,5,9948376.73636768,5.02594557132301e-07
680.0,100.00000000000001,150.0,125.0,15,19373154.697137043,7.742672907173293e-07
680.0,150.0,200.0,175.0,16,31939525.311496243,5.009467061253097e-07
680.0,200.0,300.0,250.0,30,114144533.08042914,2.6282467666551526e-07
680.0,300.0,500.0,399.99999999999994,83,517315590.2911194,1.6044364708454222e-07
680.0,500.0,750.0,625.0,96,1447750614.5292964,6.63097629084497e-08
680.0,750.0,1000.0,875.0,126,2704387675.965212,4.659095333106407e-08
690.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
690.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
690.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
690.0,150.0,200.0,175.0,18,31939525.311496243,5.635650443909734e-07
690.0,200.0,300.0,250.0,27,114144533.08042914,2.3654220899896375e-07
690.0,300.0,500.0,399.99999999999994,82,517315590.2911194,1.5851059109557185e-07
690.0,500.0,750.0,625.0,110,1447750614.5292964,7.597993666593195e-08
690.0,750.0,1000.0,875.0,114,2704387675.965212,4.215371968048654e-08
700.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
700.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
700.0,100.00000000000001,150.0,125.0,8,19373154.697137043,4.1294255504924225e-07
700.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
700.0,200.0,300.0,250.0,39,114144533.08042914,3.416720796651699e-07
700.0,300.0,500.0,399.99999999999994,69,517315590.2911194,1.3338086323895678e-07
700.0,500.0,750.0,625.0,120,1447750614.5292964,8.288720363556212e-08
700.0,750.0,1000.0,875.0,112,2704387675.965212,4.141418073872361e-08
710.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
710.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
710.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
710.0,150.0,200.0,175.0,18,31939525.311496243,5.635650443909734e-07
710.0,200.0,300.0,250.0,28,114144533.08042914,2.4530303155448094e-07
710.0,300.0,500.0,399.99999999999994,72,517315590.2911194,1.3918003120586796e-07
710.0,500.0,750.0,625.0,122,1447750614.5292964,8.426865702948817e-08
710.0,750.0,1000.0,875.0,114,2704387675.965212,4.215371968048654e-08
720.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
720.0,50.0,100.00000000000001,75.0,7,9948376.73636768,7.036323799852214e-07
720.0,100.00000000000001,150.0,125.0,7,19373154.697137043,3.61324735668087e-07
720.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
720.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
720.0,300.0,500.0,399.99999999999994,76,517315590.2911194,1.469122551617495e-07
720.0,500.0,750.0,625.0,116,1447750614.5292964,8.012429684771006e-08
720.0,750.0,1000.0,875.0,118,2704387675.965212,4.363279756401238e-08
730.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
730.0,50.0,100.00000000000001,75.0,4,9948376.73636768,4.020756457058408e-07
730.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
730.0,150.0,200.0,175.0,8,31939525.311496243,2.5047335306265485e-07
730.0,200.0,300.0,250.0,36,114144533.08042914,3.153896119986183e-07
730.0,300.0,500.0,399.99999999999994,80,517315590.2911194,1.5464447911763107e-07
730.0,500.0,750.0,625.0,107,1447750614.5292964,7.39077565750429e-08
730.0,750.0,1000.0,875.0,133,2704387675.965212,4.9179339627234295e-08
740.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
740.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
740.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
740.0,150.0,200.0,175.0,7,31939525.311496243,2.19164183929823e-07
740.0,200.0,300.0,250.0,22,114144533.08042914,1.9273809622137788e-07
740.0,300.0,500.0,399.99999999999994,83,517315590.2911194,1.6044364708454222e-07
740.0,500.0,750.0,625.0,119,1447750614.5292964,8.219647693859911e-08
740.0,750.0,1000.0,875.0,126,2704387675.965212,4.659095333106407e-08
750.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
750.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
750.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
750.0,150.0,200.0,175.0,18,31939525.311496243,5.635650443909734e-07
750.0,200.0,300.0,250.0,32,114144533.08042914,2.8034632177654963e-07
750.0,300.0,500.0,399.99999999999994,61,517315590.2911194,1.1791641532719368e-07
750.0,500.0,750.0,625.0,115,1447750614.5292964,7.943357015074703e-08
750.0,750.0,1000.0,875.0,136,2704387675.965212,5.0288648039878677e-08
760.0,0.0,50.0,25.000000000000004,1,3665191.4291880922,2.72837045300392e-07
760.0,50.0,100.00000000000001,75.0,13,9948376.73636768,1.3067458485439826e-06
760.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
760.0,150.0,200.0,175.0,9,31939525.311496243,2.817825221954867e-07
760.0,200.0,300.0,250.0,38,114144533.08042914,3.329112571096527e-07
760.0,300.0,500.0,399.99999999999994,75,517315590.2911194,1.4497919917277913e-07
760.0,500.0,750.0,625.0,98,1447750614.5292964,6.769121630237574e-08
760.0,750.0,1000.0,875.0,131,2704387675.965212,4.843980068547137e-08
770.0,0.0,50.0,25.000000000000004,0,3665191.4291880922,0.0
770.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
770.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
770.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
770.0,200.0,300.0,250.0,42,114144533.08042914,3.679545473317214e-07
770.0,300.0,500.0,399.99999999999994,80,517315590.2911194,1.5464447911763107e-07
770.0,500.0,750.0,625.0,80,1447750614.5292964,5.525813575704142e-08
770.0,750.0,1000.0,875.0,133,2704387675.965212,4.9179339627234295e-08
780.0,0.0,50.0,25.000000000000004,3,3665191.4291880922,8.18511135901176e-07
780.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
780.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
780.0,150.0,200.0,175.0,22,31939525.311496243,6.888017209223009e-07
780.0,200.0,300.0,250.0,41,114144533.08042914,3.591937247762042e-07
780.0,300.0,500.0,399.99999999999994,70,517315590.2911194,1.3531391922792718e-07
780.0,500.0,750.0,625.0,87,1447750614.5292964,6.009322263578254e-08
780.0,750.0,1000.0,875.0,141,2704387675.965212,5.213749539428598e-08
790.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
790.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
790.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
790.0,150.0,200.0,175.0,10,31939525.311496243,3.130916913283186e-07
790.0,200.0,300.0,250.0,41,114144533.08042914,3.591937247762042e-07
790.0,300.0,500.0,399.99999999999994,70,517315590.2911194,1.3531391922792718e-07
790.0,500.0,750.0,625.0,106,1447750614.5292964,7.321702987807988e-08
790.0,750.0,1000.0,875.0,132,2704387675.965212,4.880957015635283e-08
800.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
800.0,50.0,100.00000000000001,75.0,6,9948376.73636768,6.031134685587612e-07
800.0,100.00000000000001,150.0,125.0,10,19373154.697137043,5.161781938115529e-07
800.0,150.0,200.0,175.0,10,31939525.311496243,3.130916913283186e-07
800.0,200.0,300.0,250.0,38,114144533.08042914,3.329112571096527e-07
800.0,300.0,500.0,399.99999999999994,83,517315590.2911194,1.6044364708454222e-07
800.0,500.0,750.0,625.0,98,1447750614.5292964,6.769121630237574e-08
800.0,750.0,1000.0,875.0,140,2704387675.965212,5.176772592340452e-08
810.0,0.0,50.0,25.000000000000004,8,3665191.4291880922,2.182696362403136e-06
810.0,50.0,100.00000000000001,75.0,2,9948376.73636768,2.010378228529204e-07
810.0,100.00000000000001,150.0,125.0,7,19373154.697137043,3.61324735668087e-07
810.0,150.0,200.0,175.0,12,31939525.311496243,3.757100295939823e-07
810.0,200.0,300.0,250.0,34,114144533.08042914,2.97867966887584e-07
810.0,300.0,500.0,399.99999999999994,91,517315590.2911194,1.7590809499630534e-07
810.0,500.0,750.0,625.0,99,1447750614.5292964,6.838194299933876e-08
810.0,750.0,1000.0,875.0,138,2704387675.965212,5.1028186981641595e-08
820.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
820.0,50.0,100.00000000000001,75.0,7,9948376.73636768,7.036323799852214e-07
820.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
820.0,150.0,200.0,175.0,11,31939525.311496243,3.4440086046115045e-07
820.0,200.0,300.0,250.0,40,114144533.08042914,3.50432902220687e-07
820.0,300.0,500.0,399.99999999999994,68,517315590.2911194,1.314478072499864e-07
820.0,500.0,750.0,625.0,124,1447750614.5292964,8.56501104234142e-08
820.0,750.0,1000.0,875.0,123,2704387675.965212,4.548164491841968e-08
830.0,0.0,50.0,25.000000000000004,7,3665191.4291880922,1.909859317102744e-06
830.0,50.0,100.00000000000001,75.0,11,9948376.73636768,1.1057080256910623e-06
830.0,100.00000000000001,150.0,125.0,9,19373154.697137043,4.6456037443039756e-07
830.0,150.0,200.0,175.0,8,31939525.311496243,2.5047335306265485e-07
830.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
830.0,300.0,500.0,399.99999999999994,74,517315590.2911194,1.4304614318380873e-07
830.0,500.0,750.0,625.0,106,1447750614.5292964,7.321702987807988e-08
830.0,750.0,1000.0,875.0,137,2704387675.965212,5.065841751076014e-08
840.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
840.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
840.0,100.00000000000001,150.0,125.0,14,19373154.697137043,7.22649471336174e-07
840.0,150.0,200.0,175.0,8,31939525.311496243,2.5047335306265485e-07
840.0,200.0,300.0,250.0,35,114144533.08042914,3.0662878944310113e-07
840.0,300.0,500.0,399.99999999999994,73,517315590.2911194,1.4111308719483836e-07
840.0,500.0,750.0,625.0,110,1447750614.5292964,7.597993666593195e-08
840.0,750.0,1000.0,875.0,125,2704387675.965212,4.622118386018261e-08
850.0,0.0,50.0,25.000000000000004,2,3665191.4291880922,5.45674090600784e-07
850.0,50.0,100.00000000000001,75.0,10,9948376.73636768,1.005189114264602e-06
850.0,100.00000000000001,150.0,125.0,16,19373154.697137043,8.258851100984845e-07
850.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
850.0,200.0,300.0,250.0,28,114144533.08042914,2.4530303155448094e-07
850.0,300.0,500.0,399.99999999999994,70,517315590.2911194,1.3531391922792718e-07
850.0,500.0,750.0,625.0,115,1447750614.5292964,7.943357015074703e-08
850.0,750.0,1000.0,875.0,123,2704387675.965212,4.548164491841968e-08
860.0,0.0,50.0,25.000000000000004,5,3665191.4291880922,1.36418522650196e-06
860.0,50.0,100.00000000000001,75.0,9,9948376.73636768,9.046702028381418e-07
860.0,100.00000000000001,150.0,125.0,12,19373154.697137043,6.194138325738634e-07
860.0,150.0,200.0,175.0,14,31939525.311496243,4.38328367859646e-07
860.0,200.0,300.0,250.0,31,114144533.08042914,2.7158549922103244e-07
860.0,300.0,500.0,399.99999999999994,64,517315590.2911194,1.2371558329410484e-07
860.0,500.0,750.0,625.0,116,1447750614.5292964,8.012429684771006e-08
860.0,750.0,1000.0,875.0,141,2704387675.965212,5.213749539428598e-08
870.0,0.0,50.0,25.000000000000004,4,3665191.4291880922,1.091348181201568e-06
870.0,50.0,100.00000000000001,75.0,8,9948376.73636768,8.041512914116816e-07
870.0,100.00000000000001,150.0,125.0,13,19373154.697137043,6.710316519550187e-07
870.0,150.0,200.0,175.0,13,31939525.311496243,4.0701919872681415e-07
870.0,200.0,300.0,250.0,30,114144533.08042914,2.6282467666551526e-07
870.0,300.0,500.0,399.99999999999994,69,517315590.2911194,1.3338086323895678e-07
870.0,500.0,750.0,625.0,125,1447750614.5292964,8.634083712037722e-08
870.0,750.0,1000.0,875.0,124,2704387675.965212,4.5851414389301145e-08
